word_id,word,normalized,is_proper_noun,familiarity_score,playable_category_count,theme_count,categories,recommended_action
3323,pegasus,pegasus,1,0.45,2,2,fantasy_creatures:MYTHICAL CREATURES | constellations:CONSTELLATIONS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
4695,potter,potter,1,0.587,2,2,old_professions:HISTORIC TRADES | nature_surnames:SURNAMES FROM TRADES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
787,puma,puma,1,0.46,2,2,wild_cats:WILD CATS | clothing_brands:CLOTHING BRANDS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
2589,rich,rich,1,0.701,2,2,taste_words:TASTE WORDS | nicknames_for_names:NAME SHORTENINGS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7532,triton,triton,1,0.421,2,2,sea_myths:SEA LEGENDS | moons:MOONS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6616,walker,walker,1,0.631,2,2,therapy_words:THERAPY WORDS | common_surnames:COMMON SURNAMES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
753,wolverine,wolverine,1,0.491,2,2,arctic_animals:ARCTIC ANIMALS | superheroes:SUPERHEROES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
3556,woody,woody,1,0.546,2,2,perfume_words:FRAGRANCE WORDS | cartoon_characters:CARTOON CHARACTERS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
4437,Antarctica,antarctica,1,0.504,2,1,continents_and_oceans:CONTINENTS AND OCEANS | cold_places:COLD PLACES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
1594,Bosch,bosch,1,0.471,2,1,appliance_brands:APPLIANCE BRANDS | tool_brands:TOOL BRANDS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
2051,Brasilia,brasilia,1,0.367,2,1,south_american_cities:LATIN CITIES | capital_cities_more:MORE CAPITALS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
1908,Chevrolet,chevrolet,1,0.517,2,1,famous_brands:FAMOUS BRANDS | car_brands:CAR BRANDS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6356,Cinderella,cinderella,1,0.493,2,1,disney_characters:DISNEY CHARACTERS | fairy_tales:FAIRY TALES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
4670,Constitution,constitution,1,0.651,2,1,historic_documents:HISTORIC DOCUMENTS | historic_ships:FAMOUS SHIPS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
9942,Cyprus,cyprus,1,0.53,2,1,countries_more:MORE COUNTRIES | island_nations:ISLAND NATIONS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7665,Edison,edison,1,0.51,2,1,famous_americans:FAMOUS AMERICANS | inventors:INVENTORS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6976,Elena,elena,1,0.536,2,1,spanish_names:SPANISH NAMES | italian_names:ITALIAN NAMES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6909,George,george,1,0.72,2,1,short_names:SHORT NAMES | royal_names:ROYAL NAMES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6713,Hades,hades,1,0.457,2,1,greek_gods:GREEK GODS | legendary_places:LEGENDARY PLACES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
4258,Hawaii,hawaii,1,0.601,2,1,us_states:US STATES | islands:ISLANDS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7033,Ingrid,ingrid,1,0.464,2,1,german_names:GERMAN NAMES | scandinavian_names:SCANDINAVIAN NAMES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7667,Jefferson,jefferson,1,0.571,2,1,famous_americans:FAMOUS AMERICANS | us_presidents:US PRESIDENTS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7675,Kennedy,kennedy,1,0.611,2,1,famous_americans:FAMOUS AMERICANS | us_presidents:US PRESIDENTS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6368,Pinocchio,pinocchio,1,0.419,2,1,disney_characters:DISNEY CHARACTERS | fairy_tales:FAIRY TALES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6371,Rapunzel,rapunzel,1,0.399,2,1,disney_characters:DISNEY CHARACTERS | fairy_tales:FAIRY TALES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7666,Roosevelt,roosevelt,1,0.556,2,1,famous_americans:FAMOUS AMERICANS | us_presidents:US PRESIDENTS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6982,Rosa,rosa,1,0.543,2,1,spanish_names:SPANISH NAMES | italian_names:ITALIAN NAMES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
6372,Snow White,snow white,1,0.657,2,1,disney_characters:DISNEY CHARACTERS | fairy_tales:FAIRY TALES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7808,Toronto,toronto,1,0.641,2,1,world_cities:WORLD CITIES | canadian_places:CANADIAN PLACES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7668,Twain,twain,1,0.484,2,1,famous_americans:FAMOUS AMERICANS | authors:FAMOUS AUTHORS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7810,Vancouver,vancouver,1,0.594,2,1,world_cities:WORLD CITIES | canadian_places:CANADIAN PLACES,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7676,Wright,wright,1,0.6,2,1,famous_americans:FAMOUS AMERICANS | inventors:INVENTORS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
7331,Zion,zion,1,0.494,2,1,canyons_and_valleys:CANYONS AND VALLEYS | national_parks_us:NATIONAL PARKS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
8618,launch pad,launch pad,1,0.561,2,1,space_agencies_and_places:SPACE PLACES | rocket_parts:ROCKET PARTS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
8619,observatory,observatory,1,0.53,2,1,space_agencies_and_places:SPACE PLACES | telescope_words:TELESCOPE WORDS,Word-level casing/proper-noun flag is unsafe across multiple meanings. Move display text and proper-noun status to the sense.
