category_id,category_key,label,theme,rule,relation_type,base_difficulty,total_links,approved_count,alternative_count,hard_only_count,rejected_count,playable_count,normal_pool_count,hard_share_playable,recommended_tier,severity,flags
705,mosses_and_lichens,MOSS & LICHEN,nature_species,Small plants that grow on rocks and bark,is_a,0.5,10,0,3,3,4,6,3,0.5,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE
362,mountain_ranges,MOUNTAIN RANGES,geography,Major mountain ranges of the world,is_a,0.35,12,9,1,2,0,12,10,0.1667,normal_pool_available,,
684,mountain_things,MOUNTAIN THINGS,nature,Things found on or around a mountain,found_in,0.3,20,7,12,1,0,20,19,0.05,normal_pool_available,,
241,movie_genres,MOVIE GENRES,entertainment,Categories used to classify films,is_a,0.25,18,10,8,0,0,18,18,0.0,normal_pool_available,,
590,movie_roles,FILM CREW,media,Jobs in the crew of a film production,is_a,0.35,15,12,3,0,0,15,15,0.0,normal_pool_available,,
242,movie_words,FILM MAKING,entertainment,Words used in making and showing films,found_in,0.3,20,14,6,0,0,20,20,0.0,normal_pool_available,,
106,muscles,MUSCLES,body,Muscles an average person can name,is_a,0.4,14,0,4,10,0,14,4,0.7143,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
75,museum_words,MUSEUM WORDS,art,Things found in an art museum,found_in,0.3,16,11,4,1,0,16,15,0.0625,normal_pool_available,,
785,mushroom_types,MUSHROOM TYPES,plants,Kinds of edible and wild mushrooms,is_a,0.4,12,0,0,11,1,11,0,1.0,blocked_for_normal_levels,P0,NO_NORMAL_WORDS | NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE | MAJORITY_HARD_ONLY
675,mushrooms_and_fungi,FUNGI,nature,Mushrooms and other fungi,is_a,0.4,12,0,5,7,0,12,5,0.5833,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
229,music_class_things,MUSIC CLASS,education,Things used in a school music class,found_in,0.3,14,6,6,2,0,14,12,0.1429,normal_pool_available,,
237,music_genres,MUSIC GENRES,entertainment,Styles used to classify music,is_a,0.25,20,19,1,0,0,20,20,0.0,normal_pool_available,,
408,music_practice,MUSIC PRACTICE,hobbies,Things used when practicing an instrument,used_in,0.35,14,6,8,0,0,14,14,0.0,normal_pool_available,,
439,music_tempo_terms,TEMPO TERMS,jargon,Italian words used to mark tempo in music,is_a,0.45,16,0,0,15,1,15,0,1.0,blocked_for_normal_levels,P0,NO_NORMAL_WORDS | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
236,music_words,MUSIC WORDS,entertainment,Words used to describe how a piece of music is written or performed,found_in,0.3,25,15,10,0,0,25,25,0.0,normal_pool_available,,
232,musical_instruments,MUSICAL INSTRUMENTS,entertainment,Instruments played to produce music,is_a,0.15,25,22,2,1,0,25,24,0.04,normal_pool_available,,
875,musical_sounds,MUSIC SOUNDS,sounds,Words for the sound a musical instrument makes,is_a,0.4,14,6,6,2,0,14,12,0.1429,normal_pool_available,,
629,mythical_monsters,MYTHICAL MONSTERS,mythology,Monsters from myth and legend,is_a,0.3,14,7,5,2,0,14,12,0.1429,normal_pool_available,,
278,nail_words,NAIL CARE,fashion,Things used for manicures and nail care,found_in,0.4,14,10,4,0,0,14,14,0.0,normal_pool_available,,
367,national_parks,PARK WORDS,geography,Things found in a national park or campground,found_in,0.3,18,12,6,0,0,18,18,0.0,normal_pool_available,,
690,national_parks_us,NATIONAL PARKS,nature_more,American national parks,is_a,0.35,15,10,5,0,0,15,15,0.0,normal_pool_available,,
747,nationalities,NATIONALITIES,people,Words for people from a particular country,is_a,0.3,20,17,3,0,0,20,20,0.0,normal_pool_available,,
676,natural_disasters,NATURAL DISASTERS,nature,Destructive natural events,is_a,0.3,16,10,5,1,0,16,15,0.0625,normal_pool_available,,
642,nature_names,NATURE NAMES,names,First names taken from nature words,is_a,0.35,18,7,11,0,0,18,18,0.0,normal_pool_available,,
873,nature_sounds,NATURE SOUNDS,sounds,Sounds heard outdoors in nature,does_action,0.4,15,0,10,5,0,15,10,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
659,nature_surnames,SURNAMES FROM TRADES,names_world,Family names that come from old trades,is_a,0.4,18,9,9,0,0,18,18,0.0,normal_pool_available,,
451,nautical_ranks,SHIP CREW,jargon,Roles in the crew of a ship,is_a,0.45,12,0,4,8,0,12,4,0.6667,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
721,navigation_tools,NAVIGATION TOOLS,ocean,Tools used to find the way at sea,used_in,0.35,14,4,8,2,0,14,12,0.1429,normal_pool_available,,
985,new_year_things,NEW YEAR,time,Things associated with New Year celebrations,found_in,0.3,14,7,5,2,0,14,12,0.1429,normal_pool_available,,
592,newspaper_parts,NEWSPAPER PARTS,media,Sections and parts of a newspaper,part_of,0.35,15,9,6,0,0,15,15,0.0,normal_pool_available,,
728,nicknames,NICKNAMES,people,Short familiar forms of common first names,is_a,0.35,20,14,6,0,0,20,20,0.0,normal_pool_available,,
647,nicknames_for_names,NAME SHORTENINGS,names,Short forms people use instead of a full first name,is_a,0.4,18,14,4,0,0,18,18,0.0,normal_pool_available,,
478,night_shift_jobs,NIGHT SHIFT,jobs,Jobs commonly worked overnight,has_property,0.4,14,0,3,11,0,14,3,0.7857,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
695,night_sky_things,NIGHT SKY,nature_more,Things visible in the night sky,found_in,0.3,14,10,4,0,0,14,14,0.0,normal_pool_available,,
34,nocturnal_animals,NOCTURNAL ANIMALS,animals,Animals that are active at night and rest during the day,has_property,0.35,21,0,20,1,0,21,20,0.0476,usable_with_constraints,P2,NO_APPROVED_WORDS
205,noise_adjectives,VOLUME WORDS,descriptive,Words describing how loud something is,is_a,0.35,14,12,2,0,0,14,14,0.0,normal_pool_available,,
627,norse_gods,NORSE GODS,mythology,Gods of Norse mythology,is_a,0.35,12,5,1,5,1,11,6,0.4545,hard_only_or_manual_review,P1,THIN_LT_12_PLAYABLE
584,nursery_rhymes,NURSERY RHYMES,media,Nursery rhymes American children learn,is_a,0.35,12,9,0,3,0,12,9,0.25,normal_pool_available,,
612,nutrition_words,NUTRITION WORDS,medicine,Words used to talk about diet and nutrition,found_in,0.35,16,12,4,0,0,16,16,0.0,normal_pool_available,,
297,nuts_and_seeds,NUTS AND SEEDS,food,Edible nuts and seeds sold as food,is_a,0.25,14,12,1,1,0,14,13,0.0714,normal_pool_available,,
1080,nuts_world,SNACK NUTS,world_food,Nuts sold as snacks,is_a,0.35,12,11,0,1,0,12,11,0.0833,normal_pool_available,,
28,ocean_animals,OCEAN ANIMALS,animals,Animals that live in the ocean,is_a,0.15,25,19,6,0,0,25,25,0.0,normal_pool_available,,
723,ocean_products,SEA HARVEST,ocean,Useful things people harvest from the sea,is_a,0.4,13,0,10,3,0,13,10,0.2308,usable_with_constraints,P2,NO_APPROVED_WORDS
716,ocean_zones,SHORE FEATURES,ocean,Features of the ocean and its shoreline,is_a,0.35,18,12,3,3,0,18,15,0.1667,normal_pool_available,,
758,oceania_places,OCEANIA PLACES,places,Countries and islands of Oceania,is_a,0.45,12,12,0,0,0,12,12,0.0,normal_pool_available,,
462,office_jobs,OFFICE JOBS,jobs,Jobs held by people who work in an office,is_a,0.25,16,13,3,0,0,16,16,0.0,normal_pool_available,,
970,office_machines,OFFICE MACHINES,technology,Machines used in an office,is_a,0.3,14,11,2,1,0,14,13,0.0714,normal_pool_available,,
991,office_supplies,OFFICE SUPPLIES,tools,Small items kept in an office desk and used for paperwork,found_in,0.15,25,13,11,1,0,25,24,0.04,normal_pool_available,,
133,office_words,OFFICE WORDS,business,Things and routines found in an office workplace,found_in,0.25,18,13,5,0,0,18,18,0.0,normal_pool_available,,
643,old_fashioned_names,VINTAGE NAMES,names,First names that sound old fashioned today,is_a,0.4,18,18,0,0,0,18,18,0.0,normal_pool_available,,
385,old_professions,HISTORIC TRADES,history,Trades that were common in past centuries,is_a,0.4,15,0,0,15,0,15,0,1.0,blocked_for_normal_levels,P0,NO_NORMAL_WORDS | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
1058,olive_types,OLIVE TYPES,varieties,Varieties of olive and olive oil,is_a,0.45,12,0,4,7,1,11,4,0.6364,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE | MAJORITY_HARD_ONLY
916,olympic_sports,OLYMPIC SPORTS,sports,Sports contested at the modern Olympic Games,is_a,0.25,25,13,11,1,0,25,24,0.04,normal_pool_available,,
869,onomatopoeia,SOUND WORDS,sounds,Words that imitate the sound they name,is_a,0.35,25,16,9,0,0,25,25,0.0,normal_pool_available,,
17,opening_actions,OPENING ACTIONS,actions,Actions that open or uncover something,does_action,0.35,14,8,2,4,0,14,10,0.2857,normal_pool_available,,
190,opposites,OPPOSITES,culture,Words commonly taught as opposites,is_a,0.3,25,9,16,0,0,25,25,0.0,normal_pool_available,,
266,orchard_words,ORCHARD WORDS,farming,Things found in a fruit orchard,found_in,0.35,14,5,8,1,0,14,13,0.0714,normal_pool_available,,
210,order_words,ORDER WORDS,descriptive,Words describing position in a sequence,is_a,0.35,14,13,1,0,0,14,14,0.0,normal_pool_available,,
908,owls,OWLS,species,Kinds of owl,is_a,0.4,10,10,0,0,0,10,10,0.0,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
67,pack_animals,WORK ANIMALS,animals_more,Animals used to carry loads or do work,is_a,0.4,13,7,6,0,0,13,13,0.0,normal_pool_available,,
126,paint_and_home,HARDWARE BRANDS,brands,Brands sold at a hardware store,is_a,0.45,12,5,1,6,0,12,6,0.5,hard_only_or_manual_review,P1,
73,paint_types,KINDS OF PAINT,art,Kinds of paint used by artists and decorators,is_a,0.35,12,6,4,2,0,12,10,0.1667,normal_pool_available,,
998,painting_supplies,PAINTING SUPPLIES,tools,Things used to paint a wall or a picture,used_in,0.3,16,10,6,0,0,16,16,0.0,normal_pool_available,,
1016,painting_trade,HOUSE PAINTING,trades,Things a house painter uses,found_in,0.35,14,5,8,1,0,14,13,0.0714,normal_pool_available,,
332,pantry_staples,PANTRY STAPLES,food,Basic foods kept in a kitchen pantry for a long time,found_in,0.3,20,7,13,0,0,20,20,0.0,normal_pool_available,,
223,paper_types,KINDS OF PAPER,education,Kinds of paper used at school and home,is_a,0.3,14,9,4,1,0,14,13,0.0714,normal_pool_available,,
1047,parking_words,PARKING WORDS,transport,Words used about parking a car,found_in,0.35,16,8,7,1,0,16,15,0.0625,normal_pool_available,,
61,parrots_and_exotic_birds,EXOTIC BIRDS,animals_more,Colorful birds kept as pets or seen in zoos,is_a,0.4,13,2,3,8,0,13,5,0.6154,hard_only_or_manual_review,P1,FEWER_THAN_4_APPROVED | MAJORITY_HARD_ONLY
1036,parts_of_a_bike,BICYCLE PARTS,transport,Physical parts of a bicycle,part_of,0.3,18,9,8,1,0,18,17,0.0556,normal_pool_available,,
425,parts_of_a_house,HOUSE PARTS,home,Structural parts of a house,part_of,0.2,20,13,6,1,0,20,19,0.05,normal_pool_available,,
529,parts_of_speech,PARTS OF SPEECH,language,Grammatical categories of English words,is_a,0.35,12,8,1,3,0,12,9,0.25,normal_pool_available,,
103,parts_of_the_eye,EYE PARTS,body,Parts of the human eye,part_of,0.4,12,0,9,3,0,12,9,0.25,usable_with_constraints,P2,NO_APPROVED_WORDS
248,party_things,PARTY THINGS,entertainment,Things found at a birthday party,found_in,0.2,20,6,14,0,0,20,20,0.0,normal_pool_available,,
986,past_and_future,TIME WORDS,time,Words that place something in time,is_a,0.3,18,14,4,0,0,18,18,0.0,normal_pool_available,,
339,pasta_dishes,PASTA DISHES,food_more,Named pasta dishes,is_a,0.3,12,6,1,4,1,11,7,0.3636,hard_only_or_manual_review,P1,THIN_LT_12_PLAYABLE
310,pasta_shapes,PASTA SHAPES,food,Shapes of pasta sold in American stores,is_a,0.35,18,6,2,9,1,17,8,0.5294,hard_only_or_manual_review,P1,MAJORITY_HARD_ONLY
281,patterns,PATTERNS,fashion,Patterns printed on cloth,is_a,0.3,15,10,2,3,0,15,12,0.2,normal_pool_available,,
744,people_at_a_wedding,WEDDING PEOPLE,people,People with a role at a wedding,found_in,0.3,14,9,4,1,0,14,13,0.0714,normal_pool_available,,
745,people_in_a_story,STORY CHARACTERS,people,Character roles found in stories,is_a,0.3,14,6,8,0,0,14,14,0.0,normal_pool_available,,
479,people_who_help,HELPING PROFESSIONS,jobs,Jobs whose main purpose is helping other people directly,is_a,0.35,14,11,3,0,0,14,14,0.0,normal_pool_available,,
1052,pepper_varieties,PEPPER VARIETIES,varieties,Varieties of pepper used in cooking,is_a,0.35,13,6,3,3,1,12,9,0.25,normal_pool_available,,
235,percussion,PERCUSSION INSTRUMENTS,entertainment,Musical instruments played by striking or shaking,is_a,0.3,14,6,2,6,0,14,8,0.4286,normal_pool_available,,
279,perfume_words,FRAGRANCE WORDS,fashion,Words used to describe perfumes and scents,found_in,0.4,15,0,12,3,0,15,12,0.2,usable_with_constraints,P2,NO_APPROVED_WORDS
743,personality_words,PERSONALITY WORDS,people,Words describing a person character,is_a,0.35,18,10,8,0,0,18,18,0.0,normal_pool_available,,
272,pest_control,CROP PESTS,farming,Creatures that damage crops,is_a,0.4,14,0,8,6,0,14,8,0.4286,usable_with_constraints,P2,NO_APPROVED_WORDS
53,pests,PESTS,animals,Animals treated as household or garden pests,is_a,0.35,20,11,6,3,0,20,17,0.15,normal_pool_available,,
645,pet_names,PET NAMES,names,Names people commonly give to pets,is_a,0.3,20,9,11,0,0,20,20,0.0,normal_pool_available,,
436,pet_supplies,PET SUPPLIES,home,Things bought to keep a pet at home,used_in,0.3,18,7,11,0,0,18,18,0.0,normal_pool_available,,
30,pets,PETS,animals,Animals commonly kept as household pets in the United States,is_a,0.12,20,10,9,1,0,20,19,0.05,normal_pool_available,,
957,phone_words,PHONE WORDS,technology,Things and features of a mobile phone,found_in,0.25,18,12,6,0,0,18,18,0.0,normal_pool_available,,
406,photography_hobby,PHOTOGRAPHY GEAR,hobbies,Gear a hobby photographer uses,used_in,0.3,14,6,7,1,0,14,13,0.0714,normal_pool_available,,
78,photography_styles,PHOTO SUBJECTS,art,Kinds of pictures a photographer takes,is_a,0.35,13,10,3,0,0,13,13,0.0,normal_pool_available,,
449,photography_terms,CAMERA SETTINGS,jargon,Settings and controls on a camera,found_in,0.45,13,0,4,9,0,13,4,0.6923,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
963,photography_words,PHOTOGRAPHY WORDS,technology,Words used when taking photographs,found_in,0.3,18,14,4,0,0,18,18,0.0,normal_pool_available,,
299,pie_ingredients,PIE INGREDIENTS,food,Ingredients commonly used in pie fillings or pie preparation,used_in,0.25,25,15,10,0,0,25,25,0.0,normal_pool_available,,
334,pie_types,PIE TYPES,food_more,Kinds of pie,is_a,0.3,15,14,1,0,0,15,15,0.0,normal_pool_available,,
708,pine_and_cones,CONIFER WORDS,nature_species,Words about pine trees and their cones,found_in,0.5,14,0,9,5,0,14,9,0.3571,usable_with_constraints,P2,NO_APPROVED_WORDS
378,pirate_words,PIRATE WORDS,history,Things and words associated with pirates,found_in,0.25,20,6,12,2,0,20,18,0.1,normal_pool_available,,
858,pizza_styles,PIZZA STYLES,skills,Regional styles of pizza,is_a,0.4,12,6,3,3,0,12,9,0.25,normal_pool_available,,
303,pizza_toppings,PIZZA TOPPINGS,food,Ingredients commonly put on top of a pizza,used_in,0.2,25,12,12,1,0,25,24,0.04,normal_pool_available,,
649,place_names_as_names,PLACE NAMES,names,First names that are also place names,is_a,0.45,16,0,2,14,0,16,2,0.875,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
819,places_of_worship,PLACES OF WORSHIP,religion,Buildings where people gather to worship,is_a,0.3,14,13,1,0,0,14,14,0.0,normal_pool_available,,
764,places_to_eat,PLACES TO EAT,places,Places where people go to eat a meal,is_a,0.2,16,12,4,0,0,16,16,0.0,normal_pool_available,,
765,places_with_animals,PLACES WITH ANIMALS,places,Places where animals are kept or seen,found_in,0.3,16,8,7,1,0,16,15,0.0625,normal_pool_available,,
763,places_you_sleep,SLEEPING PLACES,places,Places where people sleep away from home,found_in,0.3,14,0,10,4,0,14,10,0.2857,usable_with_constraints,P2,NO_APPROVED_WORDS
372,places_you_wait,WAITING PLACES,geography,Places where people commonly stand in line,found_in,0.35,14,0,4,10,0,14,4,0.7143,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
831,planets,PLANETS,science,Planets of our solar system,is_a,0.2,9,9,0,0,0,9,9,0.0,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
780,plant_parts,PLANT PARTS,plants,Parts of a growing plant,part_of,0.25,16,11,4,1,0,16,15,0.0625,normal_pool_available,,
187,playground_games,PLAYGROUND GAMES,culture,Games children play at recess,is_a,0.3,14,9,3,2,0,14,12,0.1429,normal_pool_available,,
1011,plumbing_words,PLUMBING WORDS,trades,Things a plumber works with,found_in,0.35,18,10,8,0,0,18,18,0.0,normal_pool_available,,
781,poisonous_plants,POISONOUS PLANTS,plants,Plants that are dangerous to touch or eat,has_property,0.4,12,0,0,12,0,12,0,1.0,blocked_for_normal_levels,P0,NO_NORMAL_WORDS | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
855,poker_hands,POKER HANDS,skills,Hands that can be dealt in poker,is_a,0.4,10,7,3,0,0,10,10,0.0,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
541,police_things,POLICE THINGS,law,Equipment and things used by police,used_in,0.25,16,10,6,0,0,16,16,0.0,normal_pool_available,,
533,polite_words,POLITE WORDS,language,Words used to be polite in English,is_a,0.3,12,9,3,0,0,12,12,0.0,normal_pool_available,,
50,pond_animals,POND ANIMALS,animals,Animals that live in or around a freshwater pond,found_in,0.3,18,6,12,0,0,18,18,0.0,normal_pool_available,,
911,pond_fish,FRESHWATER FISH,species,Fish that live in lakes and rivers,is_a,0.35,15,11,0,4,0,15,11,0.2667,normal_pool_available,,
338,potato_dishes,POTATO DISHES,food_more,Ways potatoes are cooked and served,is_a,0.3,14,10,0,4,0,14,10,0.2857,normal_pool_available,,
1051,potato_varieties,POTATO VARIETIES,varieties,Varieties of potato sold in stores,is_a,0.4,12,4,5,3,0,12,9,0.25,normal_pool_available,,
76,pottery_words,POTTERY WORDS,art,Things used in making pottery,found_in,0.4,14,0,12,2,0,14,12,0.1429,usable_with_constraints,P2,NO_APPROVED_WORDS
577,powders,POWDERS,materials,Common substances that come as a powder,is_a,0.4,15,0,12,3,0,15,12,0.2,usable_with_constraints,P2,NO_APPROVED_WORDS
965,power_and_batteries,POWER WORDS,technology,Words about supplying power to devices,found_in,0.3,16,15,1,0,0,16,16,0.0,normal_pool_available,,
993,power_tools,POWER TOOLS,tools,Tools driven by electricity or a motor,is_a,0.25,16,9,6,1,0,16,15,0.0625,normal_pool_available,,
827,prayer_words,PRAYER WORDS,religion,Words used in prayer and worship,found_in,0.4,15,11,3,1,0,15,14,0.0667,normal_pool_available,,
574,precious_materials,PRECIOUS MATERIALS,materials,Rare and valuable materials,is_a,0.35,15,10,5,0,0,15,15,0.0,normal_pool_available,,
610,pregnancy_words,BIRTH WORDS,medicine,Words used about pregnancy and childbirth,found_in,0.4,15,13,2,0,0,15,15,0.0,normal_pool_available,,
453,printing_and_type,TYPOGRAPHY WORDS,jargon,Words used to describe printed type,found_in,0.5,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
1019,printing_words,PRINTING WORDS,trades,Things used in printing,found_in,0.4,14,0,9,5,0,14,9,0.3571,usable_with_constraints,P2,NO_APPROVED_WORDS
543,prison_words,PRISON WORDS,law,Things and words associated with prison,found_in,0.35,16,10,5,1,0,16,15,0.0625,normal_pool_available,,
961,programming_words,PROGRAMMING WORDS,technology,Words used when writing computer programs,found_in,0.4,18,0,11,7,0,18,11,0.3889,usable_with_constraints,P2,NO_APPROVED_WORDS
528,punctuation,PUNCTUATION MARKS,language,Marks used to punctuate written English,is_a,0.3,15,12,2,1,0,15,14,0.0667,normal_pool_available,,
551,punishments,PENALTIES,law,Penalties handed down for breaking rules,is_a,0.4,14,6,8,0,0,14,14,0.0,normal_pool_available,,
398,puzzle_types,PUZZLES,hobbies,Kinds of puzzle people solve for fun,is_a,0.3,14,9,0,5,0,14,9,0.3571,normal_pool_available,,
200,quantity_words,QUANTITY WORDS,descriptive,Words describing how much of something there is,is_a,0.35,18,13,5,0,0,18,18,0.0,normal_pool_available,,
532,question_words,QUESTION WORDS,language,Words that begin a question in English,is_a,0.3,10,10,0,0,0,10,10,0.0,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
25,quiet_actions,SILENT ACTIONS,actions,Actions that make almost no noise,does_action,0.4,14,0,8,6,0,14,8,0.4286,usable_with_constraints,P2,NO_APPROVED_WORDS
373,quiet_places,QUIET PLACES,geography,Places where people are expected to stay quiet,has_property,0.35,12,0,7,5,0,12,7,0.4167,hard_only_or_manual_review,P1,NO_APPROVED_WORDS
878,quiet_sounds,QUIET SOUNDS,sounds,Words for very soft sounds,is_a,0.4,13,0,6,7,0,13,6,0.5385,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
803,quiet_things,QUIET THINGS,properties,Things that make almost no sound,has_property,0.4,14,0,13,1,0,14,13,0.0714,usable_with_constraints,P2,NO_APPROVED_WORDS
927,racing_sports,RACING SPORTS,sports,Sports where competitors race to finish first,is_a,0.3,15,13,2,0,0,15,15,0.0,normal_pool_available,,
944,racing_words,MOTOR RACING,sports_world,Words used in motor racing,found_in,0.35,14,7,7,0,0,14,14,0.0,normal_pool_available,,
593,radio_words,RADIO WORDS,media,Things and roles in radio broadcasting,found_in,0.35,15,8,6,1,0,15,14,0.0667,normal_pool_available,,
274,ranch_words,RANCH WORDS,farming,Things found on a cattle ranch,found_in,0.35,15,8,6,1,0,15,14,0.0667,normal_pool_available,,
254,reading_material,READING MATTER,entertainment,Things people read,is_a,0.25,20,10,10,0,0,20,20,0.0,normal_pool_available,,
224,reading_words,READING WORDS,education,Words used when reading and studying text,found_in,0.35,15,12,3,0,0,15,15,0.0,normal_pool_available,,
575,recycled_materials,RECYCLABLE MATERIALS,materials,Materials that can be recycled,has_property,0.35,14,0,9,5,0,14,9,0.3571,usable_with_constraints,P2,NO_APPROVED_WORDS
789,red_things,RED THINGS,properties,Everyday things that are typically red in color,has_property,0.3,20,0,18,2,0,20,18,0.1,usable_with_constraints,P2,NO_APPROVED_WORDS
735,relationships,RELATIONSHIP WORDS,people,Words for how people are connected to each other,is_a,0.3,17,14,3,0,0,17,17,0.0,normal_pool_available,,
821,religious_books,SACRED TEXTS,religion,Sacred books of world religions,is_a,0.35,13,11,0,2,0,13,11,0.1538,normal_pool_available,,
823,religious_holidays,RELIGIOUS HOLIDAYS,religion,Holidays with religious origins,is_a,0.3,16,12,1,3,0,16,13,0.1875,normal_pool_available,,
820,religious_leaders,RELIGIOUS LEADERS,religion,Titles of religious leaders,is_a,0.3,16,14,2,0,0,16,16,0.0,normal_pool_available,,
825,religious_symbols,RELIGIOUS SYMBOLS,religion,Symbols associated with religions,is_a,0.35,15,4,9,2,0,15,13,0.1333,normal_pool_available,,
472,repair_jobs,REPAIR JOBS,jobs,Jobs held by people who fix broken things,is_a,0.3,14,11,2,1,0,14,13,0.0714,normal_pool_available,,
38,reptiles,REPTILES,animals,Cold-blooded scaly animals classed as reptiles,is_a,0.25,18,13,2,3,0,18,15,0.1667,normal_pool_available,,
152,resort_towns,RESORT DESTINATIONS,cities,Places people travel to for vacation,is_a,0.4,15,14,1,0,0,15,15,0.0,normal_pool_available,,
140,restaurant_words,RESTAURANT WORDS,business,Things and roles found at a restaurant,found_in,0.25,20,14,6,0,0,20,20,0.0,normal_pool_available,,
111,retail_stores,RETAIL STORES,brands,Large retail store chains in America,is_a,0.3,16,13,1,2,0,16,14,0.125,normal_pool_available,,
1055,rice_types,RICE TYPES,varieties,Kinds of rice sold in stores,is_a,0.4,13,6,4,3,0,13,10,0.2308,normal_pool_available,,
545,rights_and_freedoms,RIGHTS,law,Legal rights and freedoms people have,is_a,0.4,14,6,8,0,0,14,14,0.0,normal_pool_available,,
669,river_features,RIVER FEATURES,nature,Parts and features of a river described in everyday English,part_of,0.35,20,0,12,8,0,20,12,0.4,usable_with_constraints,P2,NO_APPROVED_WORDS
363,rivers,RIVERS,geography,Major rivers of the world,is_a,0.3,16,15,1,0,0,16,16,0.0,normal_pool_available,,
1037,road_things,ROAD THINGS,transport,Things you see on or beside a road,found_in,0.25,20,13,5,2,0,20,18,0.1,normal_pool_available,,
967,robot_words,ROBOT WORDS,technology,Words used when talking about robots,found_in,0.4,15,0,11,4,0,15,11,0.2667,usable_with_constraints,P2,NO_APPROVED_WORDS
852,rock_cycle_words,GEOLOGY WORDS,science,Words used to describe the earth and its rocks,found_in,0.4,16,0,11,5,0,16,11,0.3125,usable_with_constraints,P2,NO_APPROVED_WORDS
693,rock_formations,ROCK FORMATIONS,nature_more,Natural rock shapes and formations,is_a,0.4,14,7,7,0,0,14,14,0.0,normal_pool_available,,
890,rocket_parts,ROCKET PARTS,space,Parts of a rocket,part_of,0.4,12,8,4,0,0,12,12,0.0,normal_pool_available,,
671,rocks_and_minerals,ROCKS AND MINERALS,nature,Common rocks and minerals from the ground,is_a,0.3,20,14,6,0,0,20,20,0.0,normal_pool_available,,
909,rodent_species,RODENT SPECIES,species,Particular kinds of rodent,is_a,0.4,13,9,0,4,0,13,9,0.3077,normal_pool_available,,
40,rodents,RODENTS,animals,Small gnawing mammals classed as rodents,is_a,0.3,16,13,1,2,0,16,14,0.125,normal_pool_available,,
626,roman_gods,ROMAN GODS,mythology,Gods and goddesses of Roman mythology,is_a,0.35,14,12,2,0,0,14,14,0.0,normal_pool_available,,
381,roman_things,ANCIENT ROME,history,Things associated with ancient Rome,found_in,0.3,15,9,6,0,0,15,15,0.0,normal_pool_available,,
1018,roofing_words,ROOFING WORDS,trades,Things used in roofing a house,found_in,0.45,14,0,5,9,0,14,5,0.6429,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
761,rooms_in_public_buildings,PUBLIC ROOMS,places,Rooms found in public buildings,part_of,0.35,15,6,9,0,0,15,15,0.0,normal_pool_available,,
295,root_vegetables,ROOT VEGETABLES,food,Vegetables eaten for the part that grows underground,is_a,0.3,13,9,4,0,0,13,13,0.0,normal_pool_available,,
788,round_things,ROUND THINGS,properties,Everyday objects whose normal shape is round or circular,has_property,0.3,26,0,24,2,0,26,24,0.0769,usable_with_constraints,P2,NO_APPROVED_WORDS
646,royal_names,ROYAL NAMES,names,First names traditionally used by kings and queens,is_a,0.4,16,11,5,0,0,16,16,0.0,normal_pool_available,,
386,royalty,ROYAL WORDS,history,Titles and things belonging to royalty,is_a,0.25,20,16,4,0,0,20,20,0.0,normal_pool_available,,
656,russian_names,RUSSIAN NAMES,names_world,First names common in Russia,is_a,0.45,15,15,0,0,0,15,15,0.0,normal_pool_available,,
1000,safety_gear,SAFETY GEAR,tools,Equipment worn to stay safe while working,used_in,0.3,14,6,7,1,0,14,13,0.0714,normal_pool_available,,
550,safety_signs,SAFETY WORDS,law,Words seen on warning and safety signs,is_a,0.35,16,13,3,0,0,16,16,0.0,normal_pool_available,,
