category_a,category_b,conflict_type,origin,overlap_count,overlap_words,severity,note
knitting_words,sewing_supplies,do_not_pair,derived,4,hook | needle | pattern | yarn,P1,общих играбельных слов 4; пулы 14 и 18
knitting_words,sewing_words,do_not_pair,derived,4,needle | pattern | stitch | yarn,P1,общих играбельных слов 4; пулы 14 и 18
la_pizza,pizza,do_not_pair,derived,4,cheese | crust | sauce | slice,P0,общих играбельных слов 4; пулы 4 и 18
land_transport,vehicles,do_not_pair,derived,4,moped | scooter | subway | tram,P0,общих играбельных слов 4; пулы 4 и 33
landforms,mountain,do_not_pair,derived,4,cliff | glacier | ridge | summit,P1,общих играбельных слов 4; пулы 33 и 14
landforms,natural_elevations,do_not_pair,derived,4,hill | mountain | plateau | volcano,P0,общих играбельных слов 4; пулы 33 и 4
landforms,natural_landforms,do_not_pair,derived,4,basin | plateau | ridge | valley,P0,общих играбельных слов 4; пулы 33 и 4
landforms,terrain,do_not_pair,derived,4,canyon | mountain | plateau | valley,P0,общих играбельных слов 4; пулы 33 и 5
largest_countries,the_largest_countries,do_not_pair,derived,4,canada | china | russia | usa,P0,общих играбельных слов 4; пулы 4 и 4
latin_american_countries,latin_nations,do_not_pair,derived,4,brazil | chile | mexico | peru,P0,общих играбельных слов 4; пулы 18 и 4
latin_american_countries,south_american_countries,do_not_pair,derived,4,argentina | brazil | chile | peru,P0,общих играбельных слов 4; пулы 18 и 4
latin_american_countries,spanish_speaking,do_not_pair,derived,4,argentina | colombia | mexico | peru,P0,общих играбельных слов 4; пулы 18 и 5
laughter,ways_of_laughing,do_not_pair,derived,4,chuckle | giggle | laugh | snicker,P0,общих играбельных слов 4; пулы 4 и 11
laundry_day,laundry_things,do_not_pair,derived,4,bleach | detergent | hamper | softener,P1,общих играбельных слов 4; пулы 8 и 16
leaf_shapes,plant_parts,do_not_pair,derived,4,bud | sprout | stalk | stem,P1,общих играбельных слов 4; пулы 14 и 16
leafy_greens,salad,do_not_pair,derived,4,arugula | lettuce | spinach | watercress,P1,общих играбельных слов 4; пулы 12 и 17
leafy_greens,salad_ingredients,do_not_pair,derived,4,arugula | cabbage | lettuce | spinach,P1,общих играбельных слов 4; пулы 12 и 25
leafy_greens,vegetables,do_not_pair,derived,4,cabbage | kale | lettuce | spinach,P1,общих играбельных слов 4; пулы 12 и 33
length,things_measured_in_inches,do_not_pair,derived,4,centimeter | inch | meter | mile,P0,общих играбельных слов 4; пулы 5 и 21
lessons,subjects,do_not_pair,derived,4,history | math | music | science,P1,общих играбельных слов 4; пулы 8 и 9
levant,middle_east_places,do_not_pair,derived,4,israel | jordan | lebanon | syria,P0,общих играбельных слов 4; пулы 4 и 16
life_stages,young_age,do_not_pair,derived,4,child | infant | teen | youth,P0,общих играбельных слов 4; пулы 18 и 4
light_sources,things_that_glow,do_not_pair,derived,4,bulb | candle | firefly | lamp,P0,общих играбельных слов 4; пулы 22 и 6
light_things,things_you_blow,do_not_pair,derived,4,balloon | bubble | dust | hair,P1,общих играбельных слов 4; пулы 16 и 12
lighthouse,lighthouse_parts,do_not_pair,derived,4,beacon | keeper | lens | tower,P0,общих играбельных слов 4; пулы 15 и 6
linguistic_features,linguistics,do_not_pair,derived,4,morpheme | phoneme | semantics | syntax,P0,общих играбельных слов 4; пулы 4 и 11
liquids,vending_machine_items,do_not_pair,derived,4,coffee | juice | soda | water,P1,общих играбельных слов 4; пулы 20 и 13
living_room_things,things_that_plug_in,do_not_pair,derived,4,clock | lamp | speaker | television,P1,общих играбельных слов 4; пулы 20 и 20
living_room_things,waiting_room_things,do_not_pair,derived,4,clock | lamp | magazine | plant,P1,общих играбельных слов 4; пулы 20 и 11
lizard,reptiles,do_not_pair,derived,4,chameleon | gecko | iguana | skink,P0,общих играбельных слов 4; пулы 5 и 22
lizard,terrarium,do_not_pair,derived,4,anole | chameleon | gecko | skink,P0,общих играбельных слов 4; пулы 5 и 7
lizards,terrarium,do_not_pair,derived,4,anole | chameleon | gecko | skink,P1,общих играбельных слов 4; пулы 12 и 7
locksmith_words,security_tech,do_not_pair,derived,4,deadbolt | keypad | lock | safe,P1,общих играбельных слов 4; пулы 15 и 14
locksmith_words,things_made_of_metal,do_not_pair,derived,4,chain | hinge | key | safe,P1,общих играбельных слов 4; пулы 15 и 18
locksmith_words,under_lock,do_not_pair,derived,4,key | lock | padlock | safe,P1,общих играбельных слов 4; пулы 15 и 7
long_rivers,rivers,do_not_pair,derived,4,amazon | congo | mississippi | nile,P0,общих играбельных слов 4; пулы 4 и 18
loom_parts,weaving_terms,do_not_pair,derived,4,heddle | reed | shuttle | warp,P0,общих играбельных слов 4; пулы 4 и 4
loud_noises,onomatopoeia,do_not_pair,derived,4,bang | boom | crash | rumble,P1,общих играбельных слов 4; пулы 14 и 25
loud_noises,thunder,do_not_pair,derived,4,boom | crash | roar | rumble,P1,общих играбельных слов 4; пулы 14 и 10
lunch_menu,main_course,do_not_pair,derived,4,burger | pizza | sandwich | steak,P0,общих играбельных слов 4; пулы 8 и 5
lunch_menu,things_you_eat_with_hands,do_not_pair,derived,4,burger | pizza | sandwich | taco,P0,общих играбельных слов 4; пулы 8 и 4
luxury_fabrics,luxury_textures,do_not_pair,derived,4,angora | cashmere | mohair | velvet,P0,общих играбельных слов 4; пулы 6 и 4
made_of_ice,water_states,do_not_pair,derived,4,frost | glacier | hail | icicle,P0,общих играбельных слов 4; пулы 5 и 19
magic_creatures,monsters,do_not_pair,derived,4,banshee | goblin | troll | witch,P1,общих играбельных слов 4; пулы 18 и 23
magnets_and_forces,physics,do_not_pair,derived,4,friction | gravity | inertia | torque,P1,общих играбельных слов 4; пулы 13 и 29
mammal,mammals,do_not_pair,derived,4,dolphin | elephant | lion | whale,P0,общих играбельных слов 4; пулы 6 и 16
mammal,zoo_animals,do_not_pair,derived,4,elephant | lion | monkey | zebra,P0,общих играбельных слов 4; пулы 6 и 23
mammals,safari_animals,do_not_pair,derived,4,elephant | giraffe | lion | rhino,P0,общих играбельных слов 4; пулы 16 и 6
mammals,sea_mammals,do_not_pair,derived,4,dolphin | otter | walrus | whale,P1,общих играбельных слов 4; пулы 16 и 14
manners,polite_words,do_not_pair,derived,4,apologize | excuse me | please | sorry,P1,общих играбельных слов 4; пулы 18 и 12
marine,ocean_animals,do_not_pair,derived,4,coral | seahorse | shark | turtle,P0,общих играбельных слов 4; пулы 4 и 25
marine_life,ocean_animals,do_not_pair,derived,4,coral | starfish | urchin | whale,P1,общих играбельных слов 4; пулы 9 и 25
marine_life,ocean_products,do_not_pair,derived,4,coral | kelp | plankton | seaweed,P1,общих играбельных слов 4; пулы 9 и 13
marine_life,reef,do_not_pair,derived,4,anemone | coral | kelp | seaweed,P1,общих играбельных слов 4; пулы 9 и 12
marine_life,reef_life,do_not_pair,derived,4,anemone | coral | starfish | urchin,P0,общих играбельных слов 4; пулы 9 и 4
marine_life_forms,ocean,do_not_pair,derived,4,coral | kelp | reef | shark,P1,общих играбельных слов 4; пулы 8 и 25
marine_life_forms,ocean_animals,do_not_pair,derived,4,coral | dolphin | octopus | shark,P1,общих играбельных слов 4; пулы 8 и 25
marine_mammals,ocean_animals,do_not_pair,derived,4,dolphin | manatee | walrus | whale,P0,общих играбельных слов 4; пулы 5 и 25
marsupial,marsupials,do_not_pair,derived,4,kangaroo | koala | opossum | wallaby,P0,общих играбельных слов 4; пулы 4 и 11
marsupials,pouched,do_not_pair,derived,4,kangaroo | koala | opossum | wombat,P0,общих играбельных слов 4; пулы 11 и 4
martial_arts,sports,do_not_pair,derived,4,boxing | fencing | judo | karate,P1,общих играбельных слов 4; пулы 16 и 22
materials,sculpture_materials,do_not_pair,derived,4,glass | metal | stone | wood,P1,общих играбельных слов 4; пулы 10 и 18
math_branches,math_subjects,do_not_pair,derived,4,algebra | calculus | geometry | statistics,P0,общих играбельных слов 4; пулы 7 и 5
math_concepts,math_subjects,do_not_pair,derived,4,algebra | calculus | geometry | trigonometry,P0,общих играбельных слов 4; пулы 4 и 5
math_concepts,school_subjects,do_not_pair,derived,4,algebra | calculus | geometry | trigonometry,P0,общих играбельных слов 4; пулы 4 и 33
math_subjects,school_subjects,do_not_pair,derived,4,algebra | calculus | geometry | trigonometry,P0,общих играбельных слов 4; пулы 5 и 33
mathematical_fields,mathematics_branches,do_not_pair,derived,4,calculus | combinatorics | topology | trigonometry,P0,общих играбельных слов 4; пулы 6 и 5
meal_types,menu,do_not_pair,derived,4,appetizer | dessert | salad | soup,P0,общих играбельных слов 4; пулы 4 и 6
meal_types,restaurant_courses,do_not_pair,derived,4,appetizer | dessert | salad | soup,P0,общих играбельных слов 4; пулы 4 и 6
measurement_devices,weather_instruments,do_not_pair,derived,4,barometer | seismograph | sundial | thermometer,P1,общих играбельных слов 4; пулы 14 и 12
measuring_instruments,measuring_tools,do_not_pair,derived,4,caliper | compass | protractor | ruler,P0,общих играбельных слов 4; пулы 4 и 16
meat,pizza_toppings,do_not_pair,derived,4,bacon | chicken | ham | sausage,P1,общих играбельных слов 4; пулы 12 и 30
medicine_forms,medicines,do_not_pair,derived,4,injection | ointment | pill | syrup,P1,общих играбельных слов 4; пулы 15 и 14
medieval_siege_weapons,siege_weapons,do_not_pair,derived,4,ballista | catapult | mangonel | trebuchet,P0,общих играбельных слов 4; пулы 5 и 5
melons_and_squash,squash_family,do_not_pair,derived,4,acorn | butternut | pumpkin | zucchini,P0,общих играбельных слов 4; пулы 11 и 4
menu,restaurant_courses,do_not_pair,derived,4,appetizer | dessert | salad | soup,P0,общих играбельных слов 4; пулы 6 и 6
metal_alloys,metals,do_not_pair,derived,4,brass | bronze | pewter | steel,P0,общих играбельных слов 4; пулы 5 и 21
metals,reward_tier,do_not_pair,derived,4,bronze | gold | platinum | silver,P0,общих играбельных слов 4; пулы 21 и 4
meteorology,storm,do_not_pair,derived,4,cyclone | rain | squall | wind,P1,общих играбельных слов 4; пулы 18 и 19
meteorology,storms,do_not_pair,derived,4,blizzard | cyclone | monsoon | squall,P1,общих играбельных слов 4; пулы 18 и 17
meteorology,weather_science,do_not_pair,derived,4,barometer | forecast | humidity | isobar,P1,общих играбельных слов 4; пулы 18 и 14
mexican_dishes,spanish_dishes,do_not_pair,derived,4,churro | empanada | flan | tortilla,P1,общих играбельных слов 4; пулы 20 и 11
mexican_dishes,taco_night,do_not_pair,derived,4,fajita | guacamole | salsa | tortilla,P1,общих играбельных слов 4; пулы 20 и 12
microscope_parts,microscopy,do_not_pair,derived,4,condenser | eyepiece | objective | stage,P0,общих играбельных слов 4; пулы 5 и 12
midwest_cities,us_cities,do_not_pair,derived,4,chicago | cleveland | detroit | milwaukee,P1,общих играбельных слов 4; пулы 15 и 22
military_branches,military_sections,do_not_pair,derived,4,air force | army | marines | navy,P0,общих играбельных слов 4; пулы 12 и 4
military_ranks,navy_officer_ranks,do_not_pair,derived,4,captain | commander | ensign | lieutenant,P0,общих играбельных слов 4; пулы 14 и 4
milk,plant_based_milks,do_not_pair,derived,4,almond | coconut | oat | soy,P0,общих играбельных слов 4; пулы 4 и 4
mint,mint_and_herbs_varieties,do_not_pair,derived,4,basil | oregano | peppermint | spearmint,P1,общих играбельных слов 4; пулы 22 и 13
mint_and_herbs_varieties,spices_and_herbs,do_not_pair,derived,4,basil | cilantro | dill | oregano,P1,общих играбельных слов 4; пулы 13 и 25
mollusca,molluscs,do_not_pair,derived,4,clam | octopus | snail | squid,P0,общих играбельных слов 4; пулы 6 и 4
mollusca,ocean_animals,do_not_pair,derived,4,clam | octopus | oyster | squid,P0,общих играбельных слов 4; пулы 6 и 25
mollusca,shellfish,do_not_pair,derived,4,clam | mussel | oyster | snail,P0,общих играбельных слов 4; пулы 6 и 15
money,world_currencies_more,do_not_pair,derived,4,dirham | peso | rupee | yen,P1,общих играбельных слов 4; пулы 17 и 18
monkey,primates,do_not_pair,derived,4,baboon | bonobo | macaque | mandrill,P1,общих играбельных слов 4; пулы 8 и 11
monsters,mutants,do_not_pair,derived,4,monster | vampire | werewolf | zombie,P0,общих играбельных слов 4; пулы 23 и 4
monsters,storybook_characters,do_not_pair,derived,4,goblin | ogre | troll | witch,P1,общих играбельных слов 4; пулы 23 и 20
months,summer_months,do_not_pair,derived,4,august | july | june | september,P0,общих играбельных слов 4; пулы 12 и 4
mountain,mountain_ranges,do_not_pair,derived,4,alps | andes | himalayas | rockies,P1,общих играбельных слов 4; пулы 14 и 12
mountain_ranges,mountains,do_not_pair,derived,4,alps | andes | himalayas | pyrenees,P1,общих играбельных слов 4; пулы 12 и 10
mountain_things,mountains,do_not_pair,derived,4,peak | ridge | slope | summit,P1,общих играбельных слов 4; пулы 20 и 10
mountains,world_mountains,do_not_pair,derived,4,alps | andes | everest | fuji,P1,общих играбельных слов 4; пулы 10 и 17
movie,movie_genres,do_not_pair,derived,4,action | comedy | horror | romance,P1,общих играбельных слов 4; пулы 12 и 19
movie_genre,movie_genres,do_not_pair,derived,4,comedy | drama | horror | western,P0,общих играбельных слов 4; пулы 4 и 19
movie_roles,theater_roles,do_not_pair,derived,4,actor | director | gaffer | producer,P1,общих играбельных слов 4; пулы 15 и 9
movie_snacks,movie_theater_snacks,do_not_pair,derived,4,candy | nachos | popcorn | soda,P0,общих играбельных слов 4; пулы 4 и 4
movie_words,theater_words,do_not_pair,derived,4,box office | cast | matinee | script,P1,общих играбельных слов 4; пулы 20 и 20
moving,verbs_of_movement,do_not_pair,derived,4,crawl | jump | run | walk,P0,общих играбельных слов 4; пулы 8 и 4
moving,ways_of_moving,do_not_pair,derived,4,crawl | jump | run | walk,P1,общих играбельных слов 4; пулы 8 и 30
multi_legged,multi_legged_creatures,do_not_pair,derived,4,centipede | crab | millipede | spider,P0,общих играбельных слов 4; пулы 4 и 4
mushroom_types,mushroom_varieties,do_not_pair,derived,4,chanterelle | morel | porcini | truffle,P0,общих играбельных слов 4; пулы 11 и 4
mushroom_varieties,mushrooms,do_not_pair,derived,4,chanterelle | morel | porcini | truffle,P0,общих играбельных слов 4; пулы 4 и 10
music,musical_instruments,do_not_pair,derived,4,drum | flute | guitar | piano,P1,общих играбельных слов 4; пулы 27 и 30
music,musical_terms,do_not_pair,derived,4,harmony | melody | rhythm | tempo,P1,общих играбельных слов 4; пулы 27 и 9
music_class_things,musical_instruments,do_not_pair,derived,4,drum | piano | tambourine | xylophone,P1,общих играбельных слов 4; пулы 14 и 30
music_genres,music_styles,do_not_pair,derived,4,folk | funk | jazz | reggae,P0,общих играбельных слов 4; пулы 22 и 4
music_genres,musical_genres,do_not_pair,derived,4,blues | country | opera | reggae,P0,общих играбельных слов 4; пулы 22 и 4
music_tempo_terms,musical_directions,do_not_pair,derived,4,adagio | allegro | lento | presto,P0,общих играбельных слов 4; пулы 15 и 4
music_tempo_terms,musical_speeds,do_not_pair,derived,4,adagio | allegro | andante | moderato,P0,общих играбельных слов 4; пулы 15 и 4
music_tempo_terms,musical_tempo_markings,do_not_pair,derived,4,adagio | allegro | andante | presto,P0,общих играбельных слов 4; пулы 15 и 4
music_tempo_terms,musical_tempos,do_not_pair,derived,4,adagio | allegro | andante | presto,P0,общих играбельных слов 4; пулы 15 и 4
music_tempo_terms,tempos,do_not_pair,derived,4,adagio | largo | moderato | presto,P0,общих играбельных слов 4; пулы 15 и 4
music_words,musical_notation,do_not_pair,derived,4,clef | flat | octave | sharp,P1,общих играбельных слов 4; пулы 25 и 8
musical_instruments,orchestra_instruments,do_not_pair,derived,4,cello | flute | trumpet | violin,P0,общих играбельных слов 4; пулы 30 и 5
musical_instruments,orchestral_instruments,do_not_pair,derived,4,bassoon | flute | trumpet | violin,P0,общих играбельных слов 4; пулы 30 и 4
musical_instruments,simple_instruments,do_not_pair,derived,4,guitar | harmonica | trumpet | ukulele,P0,общих играбельных слов 4; пулы 30 и 4
musical_sounds,onomatopoeia,do_not_pair,derived,4,boom | clang | jingle | ring,P1,общих играбельных слов 4; пулы 14 и 25
musical_tempo_markings,musical_tempos,do_not_pair,derived,4,adagio | allegro | andante | presto,P0,общих играбельных слов 4; пулы 4 и 4
mythical_beasts,mythological_creatures,do_not_pair,derived,4,dragon | griffin | hydra | sphinx,P1,общих играбельных слов 4; пулы 7 и 8
mythical_beasts,mythology,do_not_pair,derived,4,hydra | minotaur | pegasus | sphinx,P1,общих играбельных слов 4; пулы 7 и 20
mythological_creatures,mythology,do_not_pair,derived,4,chimera | hydra | kraken | sphinx,P1,общих играбельных слов 4; пулы 8 и 20
nasa,space_exploration,do_not_pair,derived,4,apollo | artemis | astronaut | rocket,P1,общих играбельных слов 4; пулы 7 и 15
national_parks,us_landmarks,do_not_pair,derived,4,everglades | grand canyon | yellowstone | yosemite,P1,общих играбельных слов 4; пулы 26 и 15
national_parks_us,us_landmarks,do_not_pair,derived,4,everglades | grand canyon | yellowstone | yosemite,P1,общих играбельных слов 4; пулы 15 и 15
national_parks_us,us_national_parks,do_not_pair,derived,4,acadia | arches | denali | zion,P0,общих играбельных слов 4; пулы 15 и 4
native_american_tribes,native_tribes,do_not_pair,derived,4,apache | cherokee | navajo | sioux,P0,общих играбельных слов 4; пулы 5 и 4
natural_disasters,storms,do_not_pair,derived,4,blizzard | cyclone | hurricane | tornado,P1,общих играбельных слов 4; пулы 17 и 17
natural_disasters,weather,do_not_pair,derived,4,blizzard | cyclone | hurricane | tornado,P1,общих играбельных слов 4; пулы 17 и 36
natural_disasters,weather_phenomena,do_not_pair,derived,4,blizzard | cyclone | hurricane | tornado,P1,общих играбельных слов 4; пулы 17 и 13
natural_fibers,textile_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 4 и 5
natural_fibers,textile_materials,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 4 и 8
natural_wonders,nature,do_not_pair,derived,4,canyon | desert | island | ocean,P1,общих играбельных слов 4; пулы 8 и 19
nature_sounds,quiet_sounds,do_not_pair,derived,4,hum | patter | rustle | whisper,P1,общих играбельных слов 4; пулы 15 и 13
nautical_ranks,sea_jobs,do_not_pair,derived,4,boatswain | captain | deckhand | navigator,P1,общих играбельных слов 4; пулы 12 и 14
nautical_terms,sailing,do_not_pair,derived,4,boom | mast | port | starboard,P1,общих играбельных слов 4; пулы 11 и 9
nautical_terms,sailing_terms,do_not_pair,derived,4,boom | port | starboard | stern,P1,общих играбельных слов 4; пулы 11 и 18
nautical_terms,ship_parts,do_not_pair,derived,4,anchor | boom | mast | stern,P1,общих играбельных слов 4; пулы 11 и 11
navigation_aids,navigation_tools,do_not_pair,derived,4,buoy | compass | radar | sonar,P0,общих играбельных слов 4; пулы 4 и 16
need_vaccine_for,vaccine_types,do_not_pair,derived,4,covid | influenza | measles | polio,P0,общих играбельных слов 4; пулы 4 и 4
newspaper_parts,newspaper_sections,do_not_pair,derived,4,comics | editorial | obituary | sports,P1,общих играбельных слов 4; пулы 18 и 10
night_sky_things,space_phenomena,do_not_pair,derived,4,aurora | comet | eclipse | meteor,P1,общих играбельных слов 4; пулы 15 и 15
nobel_prize,nobel_prize_categories,do_not_pair,derived,4,chemistry | literature | peace | physics,P0,общих играбельных слов 4; пулы 4 и 5
nobel_prize,nobel_prize_fields,do_not_pair,derived,4,chemistry | literature | peace | physics,P0,общих играбельных слов 4; пулы 4 и 4
nobel_prize_categories,nobel_prize_fields,do_not_pair,derived,4,chemistry | literature | peace | physics,P0,общих играбельных слов 4; пулы 5 и 4
nocturnal_animals,pests,do_not_pair,derived,4,mole | moth | mouse | raccoon,P1,общих играбельных слов 4; пулы 21 и 22
nocturnal_animals,rodents,do_not_pair,derived,4,beaver | hamster | mouse | porcupine,P1,общих играбельных слов 4; пулы 21 и 20
noodle_dishes,noodles,do_not_pair,derived,4,pho | ramen | soba | udon,P0,общих играбельных слов 4; пулы 4 и 7
nordic_countries,scandinavia,do_not_pair,derived,4,denmark | finland | norway | sweden,P0,общих играбельных слов 4; пулы 4 и 4
norse_gods,scandinavian_gods,do_not_pair,derived,4,loki | odin | thor | tyr,P0,общих играбельных слов 4; пулы 11 и 4
norse_legends,norse_mythology,do_not_pair,derived,4,asgard | loki | thor | valhalla,P0,общих играбельных слов 4; пулы 4 и 13
numbers,superstition_numbers,do_not_pair,derived,4,eight | five | four | three,P1,общих играбельных слов 4; пулы 9 и 25
nutrients,nutrition_words,do_not_pair,derived,4,fiber | mineral | protein | vitamin,P1,общих играбельных слов 4; пулы 10 и 16
nutrients,supplements,do_not_pair,derived,4,magnesium | probiotic | vitamin | zinc,P1,общих играбельных слов 4; пулы 10 и 12
nutrients,vitamins_and_minerals,do_not_pair,derived,4,calcium | iron | magnesium | zinc,P1,общих играбельных слов 4; пулы 10 и 15
ocean,ocean_zones,do_not_pair,derived,4,bay | gulf | reef | tide,P1,общих играбельных слов 4; пулы 25 и 29
ocean,oceans,do_not_pair,derived,4,arctic | atlantic | indian | pacific,P0,общих играбельных слов 4; пулы 25 и 4
ocean_animals,shell,do_not_pair,derived,4,clam | crab | oyster | turtle,P1,общих играбельных слов 4; пулы 25 и 10
ocean_animals,things_with_shells,do_not_pair,derived,4,crab | lobster | shrimp | turtle,P0,общих играбельных слов 4; пулы 25 и 4
ocean_animals,under_the_sea,do_not_pair,derived,4,coral | crab | jellyfish | seahorse,P0,общих играбельных слов 4; пулы 25 и 5
ocean_floor,ocean_life,do_not_pair,derived,4,coral | kelp | reef | seaweed,P1,общих играбельных слов 4; пулы 10 и 16
ocean_life,reef,do_not_pair,derived,4,coral | fish | kelp | seaweed,P1,общих играбельных слов 4; пулы 16 и 12
ocean_life,sea_shore_things,do_not_pair,derived,4,crab | jellyfish | seaweed | starfish,P1,общих играбельных слов 4; пулы 16 и 21
ocean_life,under_the_sea,do_not_pair,derived,4,coral | crab | fish | jellyfish,P0,общих играбельных слов 4; пулы 16 и 5
oceania,oceania_places,do_not_pair,derived,4,australia | fiji | guam | papua new guinea,P0,общих играбельных слов 4; пулы 4 и 12
odd_numbers,superstition_numbers,do_not_pair,derived,4,five | one | seven | three,P0,общих играбельных слов 4; пулы 4 и 25
office,office_machines,do_not_pair,derived,4,computer | printer | scanner | shredder,P1,общих играбельных слов 4; пулы 14 и 14
office_equipment,office_machines,do_not_pair,derived,4,copier | scanner | shredder | typewriter,P0,общих играбельных слов 4; пулы 4 и 14
office_jobs,staff,do_not_pair,derived,4,assistant | clerk | manager | supervisor,P0,общих играбельных слов 4; пулы 16 и 4
office_supplies,writing,do_not_pair,derived,4,marker | notebook | paper | pencil,P1,общих играбельных слов 4; пулы 30 и 28
office_supplies,writing_tools,do_not_pair,derived,4,highlighter | marker | pen | pencil,P1,общих играбельных слов 4; пулы 30 и 15
oil,petroleum,do_not_pair,derived,4,diesel | gasoline | jet fuel | kerosene,P0,общих играбельных слов 4; пулы 8 и 4
oligarch,oligarchy,do_not_pair,derived,4,magnate | mogul | overlord | tycoon,P0,общих играбельных слов 4; пулы 4 и 4
olympic_events,sports,do_not_pair,derived,4,archery | fencing | judo | swimming,P1,общих играбельных слов 4; пулы 13 и 22
olympic_events,summer_olympics,do_not_pair,derived,4,archery | gymnastics | rowing | swimming,P1,общих играбельных слов 4; пулы 13 и 7
olympic_sports,track_events,do_not_pair,derived,4,hurdles | javelin | marathon | shot put,P1,общих играбельных слов 4; пулы 34 и 16
olympic_swimming_strokes,swimming,do_not_pair,derived,4,backstroke | breaststroke | butterfly | freestyle,P0,общих играбельных слов 4; пулы 4 и 8
olympic_swimming_strokes,swimming_strokes,do_not_pair,derived,4,backstroke | breaststroke | butterfly | freestyle,P0,общих играбельных слов 4; пулы 4 и 11
omelet_ingredients,pizza_toppings,do_not_pair,derived,4,cheese | egg | mushroom | onion,P0,общих играбельных слов 4; пулы 4 и 30
omelet_ingredients,salad_ingredients,do_not_pair,derived,4,cheese | egg | mushroom | onion,P0,общих играбельных слов 4; пулы 4 и 25
opera,opera_composers,do_not_pair,derived,4,puccini | rossini | verdi | wagner,P0,общих играбельных слов 4; пулы 30 и 4
opera,operas,do_not_pair,derived,4,aida | carmen | rigoletto | tosca,P0,общих играбельных слов 4; пулы 30 и 4
opera_vocal_ranges,opera_voices,do_not_pair,derived,4,baritone | mezzo | soprano | tenor,P0,общих играбельных слов 4; пулы 4 и 4
opera_vocal_ranges,singer,do_not_pair,derived,4,baritone | mezzo | soprano | tenor,P0,общих играбельных слов 4; пулы 4 и 8
opera_voices,singer,do_not_pair,derived,4,baritone | mezzo | soprano | tenor,P0,общих играбельных слов 4; пулы 4 и 8
opposites,words_before_ball,do_not_pair,derived,4,hard | high | low | soft,P1,общих играбельных слов 4; пулы 26 и 20
opposites,words_before_time,do_not_pair,derived,4,big | day | full | night,P1,общих играбельных слов 4; пулы 26 и 20
origami,origami_models,do_not_pair,derived,4,butterfly | dragon | frog | lotus,P0,общих играбельных слов 4; пулы 13 и 6
outer_planets,planets,do_not_pair,derived,4,jupiter | neptune | saturn | uranus,P0,общих играбельных слов 4; пулы 4 и 9
outer_planets,planets_with_rings,do_not_pair,derived,4,jupiter | neptune | saturn | uranus,P0,общих играбельных слов 4; пулы 4 и 4
pace,ways_of_moving,do_not_pair,derived,4,jog | run | sprint | walk,P0,общих играбельных слов 4; пулы 4 и 30
pack_animals,riding_animals,do_not_pair,derived,4,camel | donkey | horse | mule,P0,общих играбельных слов 4; пулы 16 и 4
painting,painting_supplies,do_not_pair,derived,4,brush | canvas | easel | palette,P1,общих играбельных слов 4; пулы 7 и 16
painting,painting_tools,do_not_pair,derived,4,brush | canvas | easel | palette,P0,общих играбельных слов 4; пулы 7 и 4
painting_supplies,painting_tools,do_not_pair,derived,4,brush | canvas | easel | palette,P0,общих играбельных слов 4; пулы 16 и 4
painting_supplies,used_for_paint,do_not_pair,derived,4,brush | canvas | palette | roller,P0,общих играбельных слов 4; пулы 16 и 4
painting_trade,sewing_and_repair,do_not_pair,derived,4,caulk | putty | sandpaper | tape,P1,общих играбельных слов 4; пулы 14 и 18
paleontology_equipment,paleontology_tools,do_not_pair,derived,4,awl | brush | matrix | plaster,P0,общих играбельных слов 4; пулы 4 и 4
pantry_staples,powders,do_not_pair,derived,4,baking soda | flour | salt | sugar,P1,общих играбельных слов 4; пулы 20 и 15
pantry_staples,soup_ingredients,do_not_pair,derived,4,broth | pasta | rice | salt,P1,общих играбельных слов 4; пулы 20 и 25
pantry_staples,white_things,do_not_pair,derived,4,flour | rice | salt | sugar,P1,общих играбельных слов 4; пулы 20 и 20
paper_arts,paper_crafts,do_not_pair,derived,4,decoupage | kirigami | origami | quilling,P0,общих играбельных слов 4; пулы 4 и 8
paper_arts,paper_folding_arts,do_not_pair,derived,4,decoupage | kirigami | origami | quilling,P0,общих играбельных слов 4; пулы 4 и 4
paper_crafts,paper_folding_arts,do_not_pair,derived,4,decoupage | kirigami | origami | quilling,P0,общих играбельных слов 4; пулы 8 и 4
parrot_species,parrots_and_exotic_birds,do_not_pair,derived,4,cockatoo | lorikeet | lovebird | macaw,P0,общих играбельных слов 4; пулы 4 и 13
particle_physics,particles,do_not_pair,derived,4,boson | hadron | neutrino | quark,P0,общих играбельных слов 4; пулы 4 и 10
parts_of_a_rose,plant_parts,do_not_pair,derived,4,leaf | petal | stem | thorn,P0,общих играбельных слов 4; пулы 4 и 16
parts_of_a_rose,rose,do_not_pair,derived,4,leaf | petal | stem | thorn,P0,общих играбельных слов 4; пулы 4 и 6
parts_of_sentence,parts_of_speech,do_not_pair,derived,4,adjective | adverb | noun | verb,P0,общих играбельных слов 4; пулы 4 и 12
parts_of_sentence,words,do_not_pair,derived,4,adjective | adverb | noun | verb,P0,общих играбельных слов 4; пулы 4 и 4
parts_of_speech,words,do_not_pair,derived,4,adjective | adverb | noun | verb,P0,общих играбельных слов 4; пулы 12 и 4
