quartet_key,category_key,tier,review_state,solver_state,difficulty,words,note
volcanoes__1,volcanoes,normal,auto_validated,unique,0.364,fuji | st helens | rainier | vesuvius,четвёрка однозначна: другой категории с этими четырьмя словами нет
volcanoes__2,volcanoes,normal,auto_validated,unique,0.387,etna | mauna loa | kilauea | stromboli,четвёрка однозначна: другой категории с этими четырьмя словами нет
wading_birds__1,wading_birds,normal,auto_validated,unique,0.364,crane#crane_bird | heron | flamingo | stork,четвёрка однозначна: другой категории с этими четырьмя словами нет
wading_birds__2,wading_birds,normal,auto_validated,unique,0.392,ibis | plover | sandpiper | stilt,четвёрка однозначна: другой категории с этими четырьмя словами нет
wardrobe__1,wardrobe,normal,auto_validated,unique,,hanger | closet | hats | footwear,четвёрка однозначна: другой категории с этими четырьмя словами нет
wardrobe_care__1,wardrobe_care,normal,auto_validated,unique,0.312,iron#iron_appliance | hook#hook_fastener | brush | closet,четвёрка однозначна: другой категории с этими четырьмя словами нет
wardrobe_care__2,wardrobe_care,normal,auto_validated,unique,0.33,shoe tree | shelf#shelf_furniture | drawer | cedar block,четвёрка однозначна: другой категории с этими четырьмя словами нет
wardrobe_care__3,wardrobe_care,normal,auto_validated,unique,0.356,garment bag | steamer | hanger | lint roller,четвёрка однозначна: другой категории с этими четырьмя словами нет
warehouse_words__1,warehouse_words,normal,auto_validated,unique,0.264,box | hand truck | label | tape gun,четвёрка однозначна: другой категории с этими четырьмя словами нет
warehouse_words__2,warehouse_words,normal,auto_validated,unique,0.287,inventory | shelf#shelf_furniture | dock | ramp,четвёрка однозначна: другой категории с этими четырьмя словами нет
warehouse_words__3,warehouse_words,normal,auto_validated,unique,0.307,aisle | scanner | crate | conveyor,четвёрка однозначна: другой категории с этими четырьмя словами нет
wars__1,wars,normal,auto_validated,unique,0.213,cold war | world war | civil war | hundred years war,четвёрка однозначна: другой категории с этими четырьмя словами нет
wars__2,wars,normal,auto_validated,unique,0.243,korean war | vietnam | revolutionary war | trojan war,четвёрка однозначна: другой категории с этими четырьмя словами нет
watch_and_luxury__1,watch_and_luxury,normal,auto_validated,unique,0.34,ferrari | omega | tiffany | chanel,четвёрка однозначна: другой категории с этими четырьмя словами нет
watch_and_luxury__2,watch_and_luxury,normal,auto_validated,unique,0.355,rolex | gucci | hermes | lamborghini,четвёрка однозначна: другой категории с этими четырьмя словами нет
watch_and_luxury__3,watch_and_luxury,normal,auto_validated,unique,0.362,prada | dior | burberry | cartier,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_actions__1,water_actions,normal,auto_validated,unique,0.283,wash | flood | sink#sink_verb | swim,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_actions__2,water_actions,normal,auto_validated,unique,0.291,spray | dive | pour | drain,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_actions__3,water_actions,normal,auto_validated,unique,0.299,wade | float | spill | splash,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_plants__1,water_plants,normal,auto_validated,unique,0.3,reed | water lily | moss | lily pad,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_plants__2,water_plants,normal,auto_validated,unique,0.324,lotus | algae | seaweed | papyrus,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_sounds__1,water_sounds,normal,auto_validated,unique,0.328,lap#lap_water | spray | splash | roar,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_sounds__2,water_sounds,normal,auto_validated,unique,0.354,drip#drip_water | ripple | trickle | hiss,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_sounds__3,water_sounds,normal,auto_validated,unique,0.379,babble | patter | whoosh | plop,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_sports__1,water_sports,normal,auto_validated,unique,0.213,swimming | diving | sailing | water skiing,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_sports__2,water_sports,normal,auto_validated,unique,0.236,water polo | surfing | rowing | synchronized swimming,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_states__1,water_states,normal,auto_validated,unique,0.224,ice | rain | snow | steam,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_states__2,water_states,normal,auto_validated,unique,0.254,cloud | frost | hail | glacier,четвёрка однозначна: другой категории с этими четырьмя словами нет
water_states__3,water_states,normal,auto_validated,unique,0.264,fog | humidity | mist | vapor,четвёрка однозначна: другой категории с этими четырьмя словами нет
waterfalls__1,waterfalls,normal,auto_validated,unique,0.324,victoria | angel falls | niagara | sutherland,четвёрка однозначна: другой категории с этими четырьмя словами нет
waterfalls__2,waterfalls,normal,auto_validated,unique,0.377,yosemite falls | multnomah | shoshone | havasu,четвёрка однозначна: другой категории с этими четырьмя словами нет
waterfowl__1,waterfowl,normal,auto_validated,unique,0.295,duck#duck_bird | goose | swan | teal,четвёрка однозначна: другой категории с этими четырьмя словами нет
waterfowl__2,waterfowl,normal,auto_validated,unique,0.334,pelican | loon | mallard | coot,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_laughing__1,ways_of_laughing,normal,auto_validated,unique,0.34,laugh | roar | chuckle | giggle,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_laughing__2,ways_of_laughing,normal,auto_validated,unique,0.383,howl | snort | snicker | cackle,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_looking__1,ways_of_looking,normal,auto_validated,unique,0.276,watch#watch_look | survey | spy | peer,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_looking__2,ways_of_looking,normal,auto_validated,unique,0.296,observe | scan | glance | stare,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_looking__3,ways_of_looking,normal,auto_validated,unique,0.312,gaze | peek | inspect | glare,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_moving__1,ways_of_moving,normal,auto_validated,unique,0.17,march#march_walk | race | run | walk,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_moving__2,ways_of_moving,normal,auto_validated,unique,0.183,spring#spring_jump | jump | hop | slide,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_moving__3,ways_of_moving,normal,auto_validated,unique,0.2,climb | skip | swim | dash#dash_run,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_speaking__1,ways_of_speaking,normal,auto_validated,unique,0.242,sing | announce | scream | shout,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_speaking__2,ways_of_speaking,normal,auto_validated,unique,0.258,declare | gossip | yell | whisper,четвёрка однозначна: другой категории с этими четырьмя словами нет
ways_of_speaking__3,ways_of_speaking,normal,auto_validated,unique,0.279,chant | chatter | recite | growl,четвёрка однозначна: другой категории с этими четырьмя словами нет
weapons_of_the_past__1,weapons_of_the_past,normal,auto_validated,unique,0.229,club#club_stick | sword | bow#bow_weapon | arrow,четвёрка однозначна: другой категории с этими четырьмя словами нет
weapons_of_the_past__2,weapons_of_the_past,normal,auto_validated,unique,0.263,axe | spear | dagger | mace,четвёрка однозначна: другой категории с этими четырьмя словами нет
weapons_of_the_past__3,weapons_of_the_past,normal,auto_validated,unique,0.281,sling | trident | crossbow | catapult,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_actions__1,weather_actions,normal,auto_validated,unique,0.258,clear | rain | snow | blow,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_actions__2,weather_actions,normal,auto_validated,unique,0.279,flood | shine | thunder | freeze,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_actions__3,weather_actions,normal,auto_validated,unique,0.295,pour | melt | hail | thaw,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_adjectives__1,weather_adjectives,normal,auto_validated,unique,0.235,clear | mild | sunny | freezing,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_adjectives__2,weather_adjectives,normal,auto_validated,unique,0.263,rainy | windy | cloudy | icy,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_adjectives__3,weather_adjectives,normal,auto_validated,unique,0.271,humid | snowy | stormy | foggy,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_forecast_terms__1,weather_forecast_terms,normal,auto_validated,unique,0.29,front | high | low | pressure,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_forecast_terms__2,weather_forecast_terms,normal,auto_validated,unique,0.309,chance of rain | warning | heat index | advisory,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_forecast_terms__3,weather_forecast_terms,normal,auto_validated,unique,0.331,forecast | wind chill | visibility | precipitation,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_instruments__1,weather_instruments,normal,auto_validated,unique,0.372,satellite | radar | rain gauge | weather balloon,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_report__1,weather_report,normal,auto_validated,unique,,forecast | radar | humidity | storms,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_science__1,weather_science,normal,auto_validated,unique,0.268,front | pressure | air mass | radar,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_science__2,weather_science,normal,auto_validated,unique,0.299,jet stream | forecast | humidity | precipitation,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_science__3,weather_science,normal,auto_validated,unique,0.327,dew point | barometer | condensation | evaporation,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_words__1,weather_words,normal,auto_validated,unique,0.113,wind | rain | snow | storm,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_words__2,weather_words,normal,auto_validated,unique,0.126,shower | cloud | heat wave | lightning,четвёрка однозначна: другой категории с этими четырьмя словами нет
weather_words__3,weather_words,normal,auto_validated,unique,0.138,sunshine | thunder | hurricane | frost,четвёрка однозначна: другой категории с этими четырьмя словами нет
wedding_things__1,wedding_things,normal,auto_validated,unique,0.176,best man | ring#ring_jewelry | dress | rice,четвёрка однозначна: другой категории с этими четырьмя словами нет
wedding_things__2,wedding_things,normal,auto_validated,unique,0.193,cake | ceremony | reception | invitation,четвёрка однозначна: другой категории с этими четырьмя словами нет
wedding_things__3,wedding_things,normal,auto_validated,unique,0.214,bride | altar | aisle | vows,четвёрка однозначна: другой категории с этими четырьмя словами нет
weeds__1,weeds,normal,auto_validated,unique,0.309,moss | ivy | poison ivy | clover,четвёрка однозначна: другой категории с этими четырьмя словами нет
weeds__2,weeds,normal,auto_validated,unique,0.342,thistle | dandelion | nettle | plantain,четвёрка однозначна: другой категории с этими четырьмя словами нет
welding_words__1,welding_words,normal,auto_validated,unique,0.369,gas | arc | rod | helmet,четвёрка однозначна: другой категории с этими четырьмя словами нет
welding_words__2,welding_words,normal,auto_validated,unique,0.394,spark | torch | flux | clamp,четвёрка однозначна: другой категории с этими четырьмя словами нет
welding_words__3,welding_words,normal,auto_validated,unique,0.408,bead | filler | tack#tack_pin | slag,четвёрка однозначна: другой категории с этими четырьмя словами нет
wetness_words__1,wetness_words,normal,auto_validated,unique,0.28,dry | wet | crisp | moist,четвёрка однозначна: другой категории с этими четырьмя словами нет
wetness_words__2,wetness_words,normal,auto_validated,unique,0.303,saturated | soaked | damp | humid,четвёрка однозначна: другой категории с этими четырьмя словами нет
wetness_words__3,wetness_words,normal,auto_validated,unique,0.315,dripping | arid | drenched | soggy,четвёрка однозначна: другой категории с этими четырьмя словами нет
whale_types__1,whale_types,normal,auto_validated,unique,0.33,right whale | blue whale | pilot whale | gray whale,четвёрка однозначна: другой категории с этими четырьмя словами нет
whale_types__2,whale_types,normal,auto_validated,unique,0.358,sperm whale | fin whale | orca | humpback,четвёрка однозначна: другой категории с этими четырьмя словами нет
whaling_and_fishing__1,whaling_and_fishing,normal,auto_validated,unique,0.311,hold | line#line_cord | net | pot,четвёрка однозначна: другой категории с этими четырьмя словами нет
whaling_and_fishing__2,whaling_and_fishing,normal,auto_validated,unique,0.349,hook#hook_fishing | trap | crate | seine,четвёрка однозначна: другой категории с этими четырьмя словами нет
whaling_and_fishing__3,whaling_and_fishing,normal,auto_validated,unique,0.384,dredge | winch | buoy | harpoon,четвёрка однозначна: другой категории с этими четырьмя словами нет
white_things__1,white_things,normal,auto_validated,unique,0.247,paper | sugar | milk | snow,четвёрка однозначна: другой категории с этими четырьмя словами нет
white_things__2,white_things,normal,auto_validated,unique,0.255,salt | rice | bone | cloud,четвёрка однозначна: другой категории с этими четырьмя словами нет
white_things__3,white_things,normal,auto_validated,unique,0.264,ghost | sheet#sheet_bed | cotton | pearl,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_cats__1,wild_cats,normal,auto_validated,unique,0.224,tiger | lion | panther | leopard,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_cats__2,wild_cats,normal,auto_validated,unique,0.249,jaguar | cougar | cheetah | puma,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_cats_small__1,wild_cats_small,normal,auto_validated,unique,0.392,fishing cat | sand cat | lynx | bobcat,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_dogs__1,wild_dogs,normal,auto_validated,unique,0.27,fox | red fox | wolf | gray wolf,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_dogs__2,wild_dogs,normal,auto_validated,unique,0.318,arctic fox | coyote | jackal | hyena,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_plants__1,wild_plants,normal,auto_validated,unique,0.316,weed | reed | moss | ivy,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_plants__2,wild_plants,normal,auto_validated,unique,0.342,vine | clover | fern | thistle,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_plants__3,wild_plants,normal,auto_validated,unique,0.366,dandelion | bracken | lichen | nettle,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_west__1,wild_west,normal,auto_validated,unique,0.19,horse | gold rush | boots | sheriff,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_west__2,wild_west,normal,auto_validated,unique,0.209,ranch | spurs | wagon | marshal,четвёрка однозначна: другой категории с этими четырьмя словами нет
wild_west__3,wild_west,normal,auto_validated,unique,0.222,cowboy | prairie | outlaw | rodeo,четвёрка однозначна: другой категории с этими четырьмя словами нет
wildflowers__1,wildflowers,normal,auto_validated,unique,0.352,wild rose | black eyed susan | columbine | primrose,четвёрка однозначна: другой категории с этими четырьмя словами нет
wildflowers__2,wildflowers,normal,auto_validated,unique,0.391,aster | indian paintbrush | milkweed | trillium,четвёрка однозначна: другой категории с этими четырьмя словами нет
wind_instruments__1,wind_instruments,normal,auto_validated,unique,0.261,french horn | whistle | recorder | trumpet,четвёрка однозначна: другой категории с этими четырьмя словами нет
wind_instruments__2,wind_instruments,normal,auto_validated,unique,0.285,flute | saxophone | clarinet | piccolo,четвёрка однозначна: другой категории с этими четырьмя словами нет
wind_words__1,wind_words,normal,auto_validated,unique,0.274,trade wind | draft#draft_wind | jet stream | breeze,четвёрка однозначна: другой категории с этими четырьмя словами нет
wind_words__2,wind_words,normal,auto_validated,unique,0.319,gale | whirlwind | gust | chinook,четвёрка однозначна: другой категории с этими четырьмя словами нет
wind_words__3,wind_words,normal,auto_validated,unique,0.347,zephyr | squall | headwind | tailwind,четвёрка однозначна: другой категории с этими четырьмя словами нет
wines_and_drinks__1,wines_and_drinks,normal,auto_validated,unique,0.283,rose | porter | champagne | ale,четвёрка однозначна: другой категории с этими четырьмя словами нет
wines_and_drinks__2,wines_and_drinks,normal,auto_validated,unique,0.313,cider | stout | ipa | lager,четвёрка однозначна: другой категории с этими четырьмя словами нет
wines_and_drinks__3,wines_and_drinks,normal,auto_validated,unique,0.331,pinot | chardonnay | cabernet | merlot,четвёрка однозначна: другой категории с этими четырьмя словами нет
winter_clothing__1,winter_clothing,normal,auto_validated,unique,0.17,coat#coat_garment | down jacket | snow pants | hood#hood_garment,четвёрка однозначна: другой категории с этими четырьмя словами нет
winter_clothing__2,winter_clothing,normal,auto_validated,unique,0.186,boot#boot_shoe | ski mask | sweater | glove,четвёрка однозначна: другой категории с этими четырьмя словами нет
winter_clothing__3,winter_clothing,normal,auto_validated,unique,0.204,scarf | wool socks | fleece | shawl,четвёрка однозначна: другой категории с этими четырьмя словами нет
winter_sports__1,winter_sports,normal,auto_validated,unique,0.205,hockey | ice climbing | skating | skiing,четвёрка однозначна: другой категории с этими четырьмя словами нет
winter_sports__2,winter_sports,normal,auto_validated,unique,0.225,figure skating | speed skating | curling | snowboarding,четвёрка однозначна: другой категории с этими четырьмя словами нет
winter_sports__3,winter_sports,normal,auto_validated,unique,0.264,luge | biathlon | sledding | bobsled,четвёрка однозначна: другой категории с этими четырьмя словами нет
wizards_and_spells__1,wizards_and_spells,normal,auto_validated,unique,0.257,book | staff | familiar | hat,четвёрка однозначна: другой категории с этими четырьмя словами нет
wizards_and_spells__2,wizards_and_spells,normal,auto_validated,unique,0.275,tower | crystal | spell#spell_magic | scroll#scroll_paper,четвёрка однозначна: другой категории с этими четырьмя словами нет
wizards_and_spells__3,wizards_and_spells,normal,auto_validated,unique,0.307,apprentice | robe | wand | potion,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_fast__1,word_fast,normal,auto_validated,unique,0.267,fast | quick | express | rapid,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_fast__2,word_fast,normal,auto_validated,unique,0.296,fleet | swift | prompt | speedy,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_fast__3,word_fast,normal,auto_validated,unique,0.33,hasty | brisk | hurried | nimble,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_size__1,word_size,normal,auto_validated,unique,0.261,big | grand | huge | massive,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_size__2,word_size,normal,auto_validated,unique,0.283,giant | vast | enormous | immense,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_size__3,word_size,normal,auto_validated,unique,0.319,gigantic | mammoth | jumbo | colossal,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_small__1,word_small,normal,auto_validated,unique,0.262,little | minute#minute_tiny | small | tiny,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_small__2,word_small,normal,auto_validated,unique,0.283,pocket | mini | slight | micro,четвёрка однозначна: другой категории с этими четырьмя словами нет
word_small__3,word_small,normal,auto_validated,unique,0.302,compact | wee | dwarf | miniature,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_air__1,words_after_air,normal,auto_validated,unique,0.32,space | plane#plane_aircraft | craft | brush,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_back__1,words_after_back,normal,auto_validated,unique,0.345,board#board_plank | door | drop | fire,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_back__2,words_after_back,normal,auto_validated,unique,0.345,ground | hand#hand_body | stage | track,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_back__3,words_after_back,normal,auto_validated,unique,0.356,up | pack | yard#yard_ground | log,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_book__1,words_after_book,normal,auto_validated,unique,0.345,case#case_box | mark | report | review,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_book__2,words_after_book,normal,auto_validated,unique,0.363,store | bag | binding | keeper,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_fire__1,words_after_fire,normal,auto_validated,unique,0.345,break | house | man | place,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_fire__2,words_after_fire,normal,auto_validated,unique,0.35,side | wood | fly#fly_insect | escape,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_fire__3,words_after_fire,normal,auto_validated,unique,0.369,truck | alarm | pit | drill#drill_practice,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_foot__1,words_after_foot,normal,auto_validated,unique,0.345,ball#ball_sphere | note#note_written | step | wear,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_foot__2,words_after_foot,normal,auto_validated,unique,0.349,work | hill | bridge#bridge_structure | path,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_hand__1,words_after_hand,normal,auto_validated,unique,0.345,book | held | made | stand#stand_pose,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_hand__2,words_after_hand,normal,auto_validated,unique,0.356,writing | bag | print | shake,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_head__1,words_after_head,normal,auto_validated,unique,0.351,band#band_ring | count | stone | gear,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_horse__1,words_after_horse,normal,auto_validated,unique,0.355,man | race | drawn | trailer#trailer_vehicle,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_rain__1,words_after_rain,normal,auto_validated,unique,0.307,drop | fall | water | storm,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_rain__2,words_after_rain,normal,auto_validated,unique,0.329,cloud | coat#coat_garment | maker | barrel,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_snow__1,words_after_snow,normal,auto_validated,unique,0.307,ball#ball_sphere | board#board_plank | man | storm,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_snow__2,words_after_snow,normal,auto_validated,unique,0.34,blind | tire | cone | drift,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_sun__1,words_after_sun,normal,auto_validated,unique,0.305,day | light#light_bright | room | set#set_sun,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_sun__2,words_after_sun,normal,auto_validated,unique,0.308,spot | screen#screen_shield | rise | dress,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_sun__3,words_after_sun,normal,auto_validated,unique,0.323,roof | burn | flower | glasses,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_water__1,words_after_water,normal,auto_validated,unique,0.345,color | fall | park#park_place | way,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_after_water__2,words_after_water,normal,auto_validated,unique,0.373,works | mill | shed | melon,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_bag__1,words_before_bag,normal,auto_validated,unique,0.31,body | hand#hand_body | tea | sleeping,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_ball__1,words_before_ball,normal,auto_validated,unique,0.305,base | eye | hair | high,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_ball__2,words_before_ball,normal,auto_validated,unique,0.319,foot#foot_body | soft | odd | pin#pin_fastener,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_berry__1,words_before_berry,normal,auto_validated,unique,0.305,bar#bar_berry | black | blue | straw#straw_berry,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_bird__1,words_before_bird,normal,auto_validated,unique,0.305,black | blue | early | ground,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_bird__2,words_before_bird,normal,auto_validated,unique,0.325,sea | song | snow | humming,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_board__1,words_before_board,normal,auto_validated,unique,0.345,bill#bill_money | black | card#card_board | head#head_body,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_board__2,words_before_board,normal,auto_validated,unique,0.345,sea | spring | star | white#white_color,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_board__3,words_before_board,normal,auto_validated,unique,0.358,score#score_points | snow | switch | clip,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_book__1,words_before_book,normal,auto_validated,unique,0.345,check#check_payment | face | hand#hand_body | match,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_book__2,words_before_book,normal,auto_validated,unique,0.345,note#note_written | phone | play | story#story_tale,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_book__3,words_before_book,normal,auto_validated,unique,0.349,text | work | guide | cook#cook_prepare,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_box__1,words_before_box,normal,auto_validated,unique,0.31,ice | jack#jack_box | mail | lunch,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_box__2,words_before_box,normal,auto_validated,unique,0.326,tool | gear | boom | shoe,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_box__3,words_before_box,normal,auto_validated,unique,0.353,ballot | glove | litter | chatter,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_cake__1,words_before_cake,normal,auto_validated,unique,0.306,cup | hot#hot_temperature | coffee | wedding,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_cake__2,words_before_cake,normal,auto_validated,unique,0.317,tea | cheese | fruit | rice,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_cake__3,words_before_cake,normal,auto_validated,unique,0.329,sheet#sheet_pan | pan | pound#pound_cake | corn,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_fish__1,words_before_fish,normal,auto_validated,unique,0.345,dog | gold | star | sun,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_fish__2,words_before_fish,normal,auto_validated,unique,0.356,silver | cat | blow | shell,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_ground__1,words_before_ground,normal,auto_validated,unique,0.351,back | common | fair | play,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_house__1,words_before_house,normal,auto_validated,unique,0.345,club | court#court_law | dog | green#green_color,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_house__2,words_before_house,normal,auto_validated,unique,0.345,out | safe | town | tree,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_house__3,words_before_house,normal,auto_validated,unique,0.361,farm | bird | guest | doll,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_light__1,words_before_light,normal,auto_validated,unique,0.305,star#star_shape | back | day | fire,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_light__2,words_before_light,normal,auto_validated,unique,0.305,gas | high | night | search,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_light__3,words_before_light,normal,auto_validated,unique,0.305,side | spot | stop | sun,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_line__1,words_before_line,normal,auto_validated,unique,0.345,air | dead | front | hair,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_line__2,words_before_line,normal,auto_validated,unique,0.345,head#head_body | hot#hot_temperature | life | out,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_line__3,words_before_line,normal,auto_validated,unique,0.347,side | time | coast | guide,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_man__1,words_before_man,normal,auto_validated,unique,0.305,business | fire | ice | police,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_man__2,words_before_man,normal,auto_validated,unique,0.305,sales | sports | super | work,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_man__3,words_before_man,normal,auto_validated,unique,0.312,weather | mail | milk | snow,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_master__1,words_before_master,normal,auto_validated,unique,0.387,band#band_ring | pay | school | quarter#quarter_lodging,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_paper__1,words_before_paper,normal,auto_validated,unique,0.345,construction | news | note#note_written | term#term_period,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_paper__2,words_before_paper,normal,auto_validated,unique,0.366,wall | tissue#tissue_paper | toilet | graph,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_proof__1,words_before_proof,normal,auto_validated,unique,0.348,fire | water | weather | leak,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_room__1,words_before_room,normal,auto_validated,unique,0.305,ball#ball_dance | bed | board#board_committee | class,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_room__2,words_before_room,normal,auto_validated,unique,0.305,court#court_law | dark | living | rest#rest_sleep,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_room__3,words_before_room,normal,auto_validated,unique,0.313,sun | wait | guest | bath,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_sauce__1,words_before_sauce,normal,auto_validated,unique,0.332,fish | hot#hot_spicy | white#white_color | apple#apple_fruit,четвёрка однозначна: другой категории с этими четырьмя словами нет
words_before_sauce__2,words_before_sauce,normal,auto_validated,unique,0.358,cheese | pizza | steak | tomato,четвёрка однозначна: другой категории с этими четырьмя словами нет
