quartet_key,category_key,label,rule,tier,review_state,solver_state,difficulty,words
animal_actions__1,animal_actions,ANIMAL ACTIONS,Actions typical of animals rather than people,normal,auto_validated,unique,0.28,nest | hunt | hatch | shed
seasons_fall__1,seasons_fall,FALL THINGS,Things associated with autumn,normal,auto_validated,unique,0.208,harvest | sweater | pumpkin | leaf
seasons_fall__2,seasons_fall,FALL THINGS,Things associated with autumn,normal,auto_validated,unique,0.228,squash | chestnut | apple cider | foliage
seasons_fall__3,seasons_fall,FALL THINGS,Things associated with autumn,normal,auto_validated,unique,0.238,rake | bonfire | scarecrow | acorn
seasons_spring__1,seasons_spring,SPRING THINGS,Things associated with spring,normal,auto_validated,unique,0.234,rain | robin | bee | mud
seasons_spring__2,seasons_spring,SPRING THINGS,Things associated with spring,normal,auto_validated,unique,0.243,nest | chick | bud | rainbow
seasons_spring__3,seasons_spring,SPRING THINGS,Things associated with spring,normal,auto_validated,unique,0.256,kite | lamb | umbrella | blossom
seasons_summer__1,seasons_summer,SUMMER THINGS,Things associated with summer,normal,auto_validated,unique,0.173,fan | beach | pool | camp
seasons_summer__2,seasons_summer,SUMMER THINGS,Things associated with summer,normal,auto_validated,unique,0.218,lemonade | barbecue | sandals | vacation
seasons_summer__3,seasons_summer,SUMMER THINGS,Things associated with summer,normal,auto_validated,unique,0.238,firefly | sunscreen | hammock | watermelon
seasons_winter__1,seasons_winter,WINTER THINGS,Things associated with winter,normal,auto_validated,unique,0.196,boot | snow | blanket | ski
seasons_winter__2,seasons_winter,WINTER THINGS,Things associated with winter,normal,auto_validated,unique,0.217,scarf | skate | frost | hot cocoa
seasons_winter__3,seasons_winter,WINTER THINGS,Things associated with winter,normal,auto_validated,unique,0.229,shovel | sled | fireplace | blizzard
tide_and_moon__1,tide_and_moon,MOON PHASES,Phases and states of the moon,normal,auto_validated,unique,0.293,quarter | full moon | new moon | half moon
tide_and_moon__2,tide_and_moon,MOON PHASES,Phases and states of the moon,normal,auto_validated,unique,0.322,crescent | eclipse | harvest moon | blue moon
volcanoes__1,volcanoes,VOLCANOES,Famous volcanoes,normal,auto_validated,unique,0.348,ash | Fuji | St Helens | cinder
volcanoes__2,volcanoes,VOLCANOES,Famous volcanoes,normal,auto_validated,unique,0.373,Vesuvius | Etna | Rainier | caldera
volcanoes__3,volcanoes,VOLCANOES,Famous volcanoes,normal,auto_validated,unique,0.39,Kilauea | Mauna Loa | Stromboli | pyroclastic
waterfalls__1,waterfalls,WATERFALLS,Famous waterfalls,normal,auto_validated,unique,0.314,angel | Victoria | Niagara | Angel Falls
waterfalls__2,waterfalls,WATERFALLS,Famous waterfalls,normal,auto_validated,unique,0.365,Yosemite Falls | Multnomah | Shoshone | Sutherland
wind_words__1,wind_words,WIND WORDS,Words for kinds and strengths of wind,normal,auto_validated,unique,0.274,draft | breeze | trade wind | jet stream
wind_words__2,wind_words,WIND WORDS,Words for kinds and strengths of wind,normal,auto_validated,unique,0.319,gust | gale | whirlwind | chinook
wind_words__3,wind_words,WIND WORDS,Words for kinds and strengths of wind,normal,auto_validated,unique,0.347,squall | headwind | tailwind | zephyr
world_lakes__1,world_lakes,LAKES,Well known lakes of the world,normal,auto_validated,unique,0.308,Michigan | Victoria | Superior | Great Salt Lake
world_lakes__2,world_lakes,LAKES,Well known lakes of the world,normal,auto_validated,unique,0.334,Geneva | Erie | Ontario | Crater Lake
world_lakes__3,world_lakes,LAKES,Well known lakes of the world,normal,auto_validated,unique,0.359,Tahoe | Loch Ness | Huron | Como
beetles__1,beetles,BEETLES,Kinds of beetle,normal,auto_validated,unique,0.396,june bug | click beetle | water beetle | carpet beetle
beetles__2,beetles,BEETLES,Kinds of beetle,normal,auto_validated,unique,0.422,firefly | scarab | dung beetle | stag beetle
garden_bugs__1,garden_bugs,GARDEN BUGS,Small creatures found in a garden,normal,auto_validated,unique,0.323,bee | cricket | spider | snail
garden_bugs__2,garden_bugs,GARDEN BUGS,Small creatures found in a garden,normal,auto_validated,unique,0.346,ant | beetle | caterpillar | slug
garden_bugs__3,garden_bugs,GARDEN BUGS,Small creatures found in a garden,normal,auto_validated,unique,0.371,ladybug | centipede | grub | praying mantis
pine_and_cones__1,pine_and_cones,CONIFER WORDS,Words about pine trees and their cones,normal,auto_validated,unique,0.418,needle | seed | cluster | timber
pine_and_cones__2,pine_and_cones,CONIFER WORDS,Words about pine trees and their cones,normal,auto_validated,unique,0.431,bark | cone | resin | scent
pine_and_cones__3,pine_and_cones,CONIFER WORDS,Words about pine trees and their cones,normal,auto_validated,unique,0.444,spruce | fir | sap | evergreen
saltwater_fish__1,saltwater_fish,SALTWATER FISH,Fish that live in salt water,normal,auto_validated,unique,0.326,sole | tuna | cod | sea bass
saltwater_fish__2,saltwater_fish,SALTWATER FISH,Fish that live in salt water,normal,auto_validated,unique,0.376,snapper | mackerel | grouper | wahoo
saltwater_fish__3,saltwater_fish,SALTWATER FISH,Fish that live in salt water,normal,auto_validated,unique,0.391,mahi mahi | pompano | hake | bonito
wildflowers__1,wildflowers,WILDFLOWERS,Flowers that grow wild in fields and roadsides,normal,auto_validated,unique,0.352,black eyed susan | columbine | wild rose | primrose
wildflowers__2,wildflowers,WILDFLOWERS,Flowers that grow wild in fields and roadsides,normal,auto_validated,unique,0.391,aster | milkweed | indian paintbrush | trillium
coral_reef__1,coral_reef,CORAL REEF,Things found on a coral reef,normal,auto_validated,unique,0.297,sponge | turtle | coral | reef shark
coral_reef__2,coral_reef,CORAL REEF,Things found on a coral reef,normal,auto_validated,unique,0.317,jellyfish | starfish | eel | algae
coral_reef__3,coral_reef,CORAL REEF,Things found on a coral reef,normal,auto_validated,unique,0.344,seahorse | urchin | anemone | grouper
deep_sea__1,deep_sea,DEEP SEA,Things found in the deep ocean,normal,auto_validated,unique,0.332,pressure | submarine | darkness | whale fall
deep_sea__2,deep_sea,DEEP SEA,Things found in the deep ocean,normal,auto_validated,unique,0.354,trench | vent | tube worm | lantern fish
deep_sea__3,deep_sea,DEEP SEA,Things found in the deep ocean,normal,auto_validated,unique,0.363,squid | sediment | abyss | sperm whale
diving_gear__1,diving_gear,DIVING GEAR,Equipment used for scuba diving and snorkeling,normal,auto_validated,unique,0.272,tank | hood | mask | weight belt
diving_gear__2,diving_gear,DIVING GEAR,Equipment used for scuba diving and snorkeling,normal,auto_validated,unique,0.289,gloves | compass | gauge | dive knife
diving_gear__3,diving_gear,DIVING GEAR,Equipment used for scuba diving and snorkeling,normal,auto_validated,unique,0.313,flashlight | fins | regulator | buoy
fish_species__1,fish_species,FISH,Kinds of fish an average person can name,normal,auto_validated,unique,0.207,bass | salmon | cod | trout
fish_species__2,fish_species,FISH,Kinds of fish an average person can name,normal,auto_validated,unique,0.226,tuna | catfish | herring | pike
fish_species__3,fish_species,FISH,Kinds of fish an average person can name,normal,auto_validated,unique,0.236,perch | goldfish | carp | sturgeon
harbor_things__1,harbor_things,HARBOR THINGS,Things found in a harbor or marina,normal,auto_validated,unique,0.236,rope | net | boat | warehouse
harbor_things__2,harbor_things,HARBOR THINGS,Things found in a harbor or marina,normal,auto_validated,unique,0.256,anchor | dock | pier | ramp
harbor_things__3,harbor_things,HARBOR THINGS,Things found in a harbor or marina,normal,auto_validated,unique,0.282,Lighthouse | buoy | jetty | wharf
navigation_tools__1,navigation_tools,NAVIGATION TOOLS,Tools used to find the way at sea,normal,auto_validated,unique,0.267,star | chart | map | city map
navigation_tools__2,navigation_tools,NAVIGATION TOOLS,Tools used to find the way at sea,normal,auto_validated,unique,0.286,radar | log | gps | star chart
navigation_tools__3,navigation_tools,NAVIGATION TOOLS,Tools used to find the way at sea,normal,auto_validated,unique,0.308,compass | telescope | Lighthouse | beacon
ocean_products__1,ocean_products,SEA HARVEST,Useful things people harvest from the sea,normal,auto_validated,unique,0.309,sand | shell | fish | salt
ocean_products__2,ocean_products,SEA HARVEST,Useful things people harvest from the sea,normal,auto_validated,unique,0.337,sponge | coral | amber | pearl
ocean_zones__1,ocean_zones,SHORE FEATURES,Features of the ocean and its shoreline,normal,auto_validated,unique,0.269,current | wave | shore | bay
ocean_zones__2,ocean_zones,SHORE FEATURES,Features of the ocean and its shoreline,normal,auto_validated,unique,0.288,cliff | gulf | tide | midnight
ocean_zones__3,ocean_zones,SHORE FEATURES,Features of the ocean and its shoreline,normal,auto_validated,unique,0.302,surf | reef | sunlight | twilight
sea_mammals__1,sea_mammals,SEA MAMMALS,Mammals that live in the sea,normal,auto_validated,unique,0.236,seal | whale | sea lion | blue whale
sea_mammals__2,sea_mammals,SEA MAMMALS,Mammals that live in the sea,normal,auto_validated,unique,0.272,dolphin | walrus | orca | otter
sea_mammals__3,sea_mammals,SEA MAMMALS,Mammals that live in the sea,normal,auto_validated,unique,0.293,manatee | beluga | porpoise | humpback
sea_myths__1,sea_myths,SEA LEGENDS,Creatures and stories from sea legend,normal,auto_validated,unique,0.337,mermaid | sea serpent | ghost ship | sea monster
sea_myths__2,sea_myths,SEA LEGENDS,Creatures and stories from sea legend,normal,auto_validated,unique,0.366,siren | leviathan | davy jones | flying dutchman
sea_myths__3,sea_myths,SEA LEGENDS,Creatures and stories from sea legend,normal,auto_validated,unique,0.376,Whirlpool | kraken | triton | hippocampus
sea_weather__1,sea_weather,SEA CONDITIONS,Words describing conditions at sea,normal,auto_validated,unique,0.311,current | calm | spray | rough
sea_weather__2,sea_weather,SEA CONDITIONS,Words describing conditions at sea,normal,auto_validated,unique,0.339,chop | fog | tide | swell
sea_weather__3,sea_weather,SEA CONDITIONS,Words describing conditions at sea,normal,auto_validated,unique,0.365,breaker | gale | squall | choppy
seabirds__1,seabirds,SEABIRDS,Birds that live along the coast or at sea,normal,auto_validated,unique,0.326,seagull | pelican | heron | booby
seabirds__2,seabirds,SEABIRDS,Birds that live along the coast or at sea,normal,auto_validated,unique,0.336,puffin | albatross | tern | osprey
seabirds__3,seabirds,SEABIRDS,Birds that live along the coast or at sea,normal,auto_validated,unique,0.356,cormorant | sandpiper | gannet | petrel
sharks_and_rays__1,sharks_and_rays,SHARKS AND RAYS,Kinds of shark and ray,normal,auto_validated,unique,0.28,great white | tiger shark | nurse shark | bull shark
sharks_and_rays__2,sharks_and_rays,SHARKS AND RAYS,Kinds of shark and ray,normal,auto_validated,unique,0.315,stingray | whale shark | mako | reef shark
shellfish__1,shellfish,SHELLFISH,Sea animals with a shell that people eat,normal,auto_validated,unique,0.258,crab | lobster | shrimp | snail
shellfish__2,shellfish,SHELLFISH,Sea animals with a shell that people eat,normal,auto_validated,unique,0.284,clam | oyster | mussel | prawn
shellfish__3,shellfish,SHELLFISH,Sea animals with a shell that people eat,normal,auto_validated,unique,0.302,barnacle | scallop | crawfish | abalone
shells__1,shells,SEASHELLS,Kinds of seashell found on a beach,normal,auto_validated,unique,0.344,clam | oyster | sand dollar | olive shell
shells__2,shells,SEASHELLS,Kinds of seashell found on a beach,normal,auto_validated,unique,0.382,mussel | nautilus | conch | auger
whaling_and_fishing__1,whaling_and_fishing,FISHING FLEET,Things used in commercial fishing,normal,auto_validated,unique,0.311,line | hold | pot | net
whaling_and_fishing__2,whaling_and_fishing,FISHING FLEET,Things used in commercial fishing,normal,auto_validated,unique,0.349,hook | trap | crate | Seine
whaling_and_fishing__3,whaling_and_fishing,FISHING FLEET,Things used in commercial fishing,normal,auto_validated,unique,0.384,buoy | harpoon | winch | dredge
artists__1,artists,FAMOUS PAINTERS,Famous painters from history,normal,auto_validated,unique,0.316,Picasso | Van Gogh | Da Vinci | Pollock
artists__2,artists,FAMOUS PAINTERS,Famous painters from history,normal,auto_validated,unique,0.323,Monet | Rembrandt | Michelangelo | Warhol
artists__3,artists,FAMOUS PAINTERS,Famous painters from history,normal,auto_validated,unique,0.335,Dali | Matisse | Renoir | rubens
authors__1,authors,FAMOUS AUTHORS,Famous authors from literature,normal,auto_validated,unique,0.3,Shakespeare | Dickens | Poe | Fitzgerald
authors__2,authors,FAMOUS AUTHORS,Famous authors from literature,normal,auto_validated,unique,0.313,Twain | Austen | Hemingway | Wilde
authors__3,authors,FAMOUS AUTHORS,Famous authors from literature,normal,auto_validated,unique,0.323,Tolkien | Orwell | Melville | Kipling
body_language__1,body_language,BODY LANGUAGE,Gestures people make with the body to communicate,normal,auto_validated,unique,0.302,wave | point | high five | cross arms
body_language__2,body_language,BODY LANGUAGE,Gestures people make with the body to communicate,normal,auto_validated,unique,0.329,bow | nod | hug | shake head
boys_names__1,boys_names,BOYS NAMES,Common first names given to boys in the United States,normal,auto_validated,unique,0.136,David | John | James | Michael
boys_names__2,boys_names,BOYS NAMES,Common first names given to boys in the United States,normal,auto_validated,unique,0.138,jack | Thomas | William | Robert
boys_names__3,boys_names,BOYS NAMES,Common first names given to boys in the United States,normal,auto_validated,unique,0.147,Daniel | Henry | Andrew | Ryan
crowd_words__1,crowd_words,AUDIENCE WORDS,Words for people watching an event,normal,auto_validated,unique,0.316,witness | guest | audience | crowd
crowd_words__2,crowd_words,AUDIENCE WORDS,Words for people watching an event,normal,auto_validated,unique,0.356,viewer | listener | patron | subscriber
explorers__1,explorers,EXPLORERS,Famous explorers from history,normal,auto_validated,unique,0.277,Columbus | Hudson | Clark | Lewis
explorers__2,explorers,EXPLORERS,Famous explorers from history,normal,auto_validated,unique,0.321,Marco Polo | Livingstone | Cabot | Balboa
explorers__3,explorers,EXPLORERS,Famous explorers from history,normal,auto_validated,unique,0.342,Magellan | Cortes | Amundsen | Shackleton
facial_expressions__1,facial_expressions,FACIAL EXPRESSIONS,Expressions people make with their face,normal,auto_validated,unique,0.276,beam | smile | blink | eye roll
facial_expressions__2,facial_expressions,FACIAL EXPRESSIONS,Expressions people make with their face,normal,auto_validated,unique,0.307,glare | wink | blush | grin
facial_expressions__3,facial_expressions,FACIAL EXPRESSIONS,Expressions people make with their face,normal,auto_validated,unique,0.326,yawn | frown | pout | smirk
family_members__1,family_members,FAMILY MEMBERS,Words for members of a family,normal,auto_validated,unique,0.084,child | father | brother | daughter
family_members__2,family_members,FAMILY MEMBERS,Words for members of a family,normal,auto_validated,unique,0.084,mother | sister | husband | in law
family_members__3,family_members,FAMILY MEMBERS,Words for members of a family,normal,auto_validated,unique,0.092,uncle | son | wife | parent
famous_americans__1,famous_americans,FAMOUS AMERICANS,Americans widely known from history,normal,auto_validated,unique,0.225,ford | Disney | Washington | Parks
famous_americans__2,famous_americans,FAMOUS AMERICANS,Americans widely known from history,normal,auto_validated,unique,0.236,Franklin | Lincoln | Kennedy | Wright
famous_americans__3,famous_americans,FAMOUS AMERICANS,Americans widely known from history,normal,auto_validated,unique,0.25,Armstrong | Roosevelt | Jefferson | benjamin franklin
feelings__1,feelings,FEELINGS,Words naming human emotions,normal,auto_validated,unique,0.172,happy | sad | proud | content
feelings__2,feelings,FEELINGS,Words naming human emotions,normal,auto_validated,unique,0.178,angry | excited | surprised | tired
feelings__3,feelings,FEELINGS,Words naming human emotions,normal,auto_validated,unique,0.182,calm | scared | worried | guilty
girls_names__1,girls_names,GIRLS NAMES,Common first names given to girls in the United States,normal,auto_validated,unique,0.149,Sarah | Grace | Elizabeth | Mary
girls_names__2,girls_names,GIRLS NAMES,Common first names given to girls in the United States,normal,auto_validated,unique,0.164,Charlotte | Jennifer | Susan | Emma
girls_names__3,girls_names,GIRLS NAMES,Common first names given to girls in the United States,normal,auto_validated,unique,0.168,Rachel | Madison | Linda | Emily
groups_of_people__1,groups_of_people,GROUPS OF PEOPLE,Words for gatherings of people,normal,auto_validated,unique,0.216,band | class | committee | council
groups_of_people__2,groups_of_people,GROUPS OF PEOPLE,Words for gatherings of people,normal,auto_validated,unique,0.219,cast | staff | team | audience
groups_of_people__3,groups_of_people,GROUPS OF PEOPLE,Words for gatherings of people,normal,auto_validated,unique,0.226,panel | crew | squad | crowd
inventors__1,inventors,INVENTORS,Famous inventors,normal,auto_validated,unique,0.272,ford | Franklin | bell | Wright
inventors__2,inventors,INVENTORS,Famous inventors,normal,auto_validated,unique,0.293,Tesla | diesel | Nobel | Einstein
inventors__3,inventors,INVENTORS,Famous inventors,normal,auto_validated,unique,0.302,Edison | Morse | Watt | Whitney
life_stages__1,life_stages,STAGES OF LIFE,Words for the stages of a human life,normal,auto_validated,unique,0.17,kid | child | baby | old man
life_stages__2,life_stages,STAGES OF LIFE,Words for the stages of a human life,normal,auto_validated,unique,0.172,senior | adult | youth | middle age
life_stages__3,life_stages,STAGES OF LIFE,Words for the stages of a human life,normal,auto_validated,unique,0.202,elder | teen | infant | teenager
nationalities__1,nationalities,NATIONALITIES,Words for people from a particular country,normal,auto_validated,unique,0.21,American | French | Chinese | Australian
nationalities__2,nationalities,NATIONALITIES,Words for people from a particular country,normal,auto_validated,unique,0.211,Indian | German | Japanese | Russian
nationalities__3,nationalities,NATIONALITIES,Words for people from a particular country,normal,auto_validated,unique,0.22,spanish | Italian | Canadian | Irish
nicknames__1,nicknames,NICKNAMES,Short familiar forms of common first names,normal,auto_validated,unique,0.262,bill | tom | Mike | Chris
nicknames__2,nicknames,NICKNAMES,Short familiar forms of common first names,normal,auto_validated,unique,0.268,bob | Jim | Joe | Ben
nicknames__3,nicknames,NICKNAMES,Short familiar forms of common first names,normal,auto_validated,unique,0.275,Sam | Dave | Nick | Andy
people_at_a_wedding__1,people_at_a_wedding,WEDDING PEOPLE,People with a role at a wedding,normal,auto_validated,unique,0.225,guest | photographer | best man | flower girl
people_at_a_wedding__2,people_at_a_wedding,WEDDING PEOPLE,People with a role at a wedding,normal,auto_validated,unique,0.245,DJ | bride | maid of honor | father of the bride
people_at_a_wedding__3,people_at_a_wedding,WEDDING PEOPLE,People with a role at a wedding,normal,auto_validated,unique,0.271,groom | usher | bridesmaid | ring bearer
people_in_a_story__1,people_in_a_story,STORY CHARACTERS,Character roles found in stories,normal,auto_validated,unique,0.232,witness | hero | stranger | victim
people_in_a_story__2,people_in_a_story,STORY CHARACTERS,Character roles found in stories,normal,auto_validated,unique,0.247,mentor | rival | detective | guardian
people_in_a_story__3,people_in_a_story,STORY CHARACTERS,Character roles found in stories,normal,auto_validated,unique,0.264,villain | narrator | protagonist | orphan
personality_words__1,personality_words,PERSONALITY WORDS,Words describing a person character,normal,auto_validated,unique,0.253,honest | patient | serious | funny
personality_words__2,personality_words,PERSONALITY WORDS,Words describing a person character,normal,auto_validated,unique,0.264,calm | quiet | curious | careful
personality_words__3,personality_words,PERSONALITY WORDS,Words describing a person character,normal,auto_validated,unique,0.277,bold | generous | clever | brave
relationships__1,relationships,RELATIONSHIP WORDS,Words for how people are connected to each other,normal,auto_validated,unique,0.213,host | partner | boss | friend
relationships__2,relationships,RELATIONSHIP WORDS,Words for how people are connected to each other,normal,auto_validated,unique,0.23,client | guest | rival | stranger
relationships__3,relationships,RELATIONSHIP WORDS,Words for how people are connected to each other,normal,auto_validated,unique,0.245,Ally | mentor | neighbor | colleague
scientists__1,scientists,FAMOUS SCIENTISTS,Famous scientists from history,normal,auto_validated,unique,0.295,Tesla | Einstein | Newton | Darwin
scientists__2,scientists,FAMOUS SCIENTISTS,Famous scientists from history,normal,auto_validated,unique,0.311,Galileo | Hawking | Fleming | albert einstein
scientists__3,scientists,FAMOUS SCIENTISTS,Famous scientists from history,normal,auto_validated,unique,0.33,Curie | Pasteur | Faraday | Kepler
titles_of_address__1,titles_of_address,TITLES,Titles put before a person name,normal,auto_validated,unique,0.204,coach | captain | doctor | chief
titles_of_address__2,titles_of_address,TITLES,Titles put before a person name,normal,auto_validated,unique,0.204,judge | lady | miss | lord
titles_of_address__3,titles_of_address,TITLES,Titles put before a person name,normal,auto_validated,unique,0.207,professor | officer | senator | sir
us_presidents__1,us_presidents,US PRESIDENTS,Presidents of the United States,normal,auto_validated,unique,0.208,Washington | Johnson | Grant | Obama
us_presidents__2,us_presidents,US PRESIDENTS,Presidents of the United States,normal,auto_validated,unique,0.218,Wilson | Jackson | Clinton | Bush
us_presidents__3,us_presidents,US PRESIDENTS,Presidents of the United States,normal,auto_validated,unique,0.229,Lincoln | Kennedy | Adams | Carter
canadian_places__1,canadian_places,CANADIAN PLACES,Well known places in Canada,normal,auto_validated,unique,0.32,Ottawa | Toronto | Vancouver | Montreal
canadian_places__2,canadian_places,CANADIAN PLACES,Well known places in Canada,normal,auto_validated,unique,0.335,Quebec | Calgary | Alberta | Halifax
canadian_places__3,canadian_places,CANADIAN PLACES,Well known places in Canada,normal,auto_validated,unique,0.348,Niagara | Manitoba | Winnipeg | Nova Scotia
caribbean_places__1,caribbean_places,CARIBBEAN PLACES,Islands and countries of the Caribbean,normal,auto_validated,unique,0.333,Cuba | Jamaica | Haiti | Trinidad
caribbean_places__2,caribbean_places,CARIBBEAN PLACES,Islands and countries of the Caribbean,normal,auto_validated,unique,0.347,Bermuda | Barbados | Bahamas | Saint Lucia
caribbean_places__3,caribbean_places,CARIBBEAN PLACES,Islands and countries of the Caribbean,normal,auto_validated,unique,0.368,Aruba | Dominica | Grenada | Antigua
famous_buildings__1,famous_buildings,FAMOUS BUILDINGS,Famous buildings around the world,normal,auto_validated,unique,0.286,Empire State | Sydney Opera House | Pentagon | Vatican
famous_buildings__2,famous_buildings,FAMOUS BUILDINGS,Famous buildings around the world,normal,auto_validated,unique,0.312,Louvre | Notre Dame | Kremlin | Buckingham Palace
famous_buildings__3,famous_buildings,FAMOUS BUILDINGS,Famous buildings around the world,normal,auto_validated,unique,0.336,Taj Mahal | Burj Khalifa | Guggenheim | Parthenon
great_lakes_and_us_water__1,great_lakes_and_us_water,US WATERS,Famous lakes and rivers in the United States,normal,auto_validated,unique,0.306,Ohio | Colorado | Michigan | Superior
great_lakes_and_us_water__2,great_lakes_and_us_water,US WATERS,Famous lakes and rivers in the United States,normal,auto_validated,unique,0.32,Mississippi | Hudson | Missouri | Ontario
great_lakes_and_us_water__3,great_lakes_and_us_water,US WATERS,Famous lakes and rivers in the United States,normal,auto_validated,unique,0.341,Rio Grande | Erie | Potomac | Powell
high_places__1,high_places,HIGH PLACES,Places high above the ground,normal,auto_validated,unique,0.27,bridge | mountain | tower | roof
high_places__2,high_places,HIGH PLACES,Places high above the ground,normal,auto_validated,unique,0.292,crane | ladder | cliff | summit
high_places__3,high_places,HIGH PLACES,Places high above the ground,normal,auto_validated,unique,0.317,balcony | skyscraper | attic | penthouse
kinds_of_buildings__1,kinds_of_buildings,KINDS OF BUILDINGS,Kinds of building found in towns and cities,normal,auto_validated,unique,0.136,hospital | church | house | Hotel
kinds_of_buildings__2,kinds_of_buildings,KINDS OF BUILDINGS,Kinds of building found in towns and cities,normal,auto_validated,unique,0.141,school | library | museum | apartment
kinds_of_buildings__3,kinds_of_buildings,KINDS OF BUILDINGS,Kinds of building found in towns and cities,normal,auto_validated,unique,0.151,factory | stadium | tower | castle
middle_east_places__1,middle_east_places,MIDDLE EAST,Countries and cities of the Middle East,normal,auto_validated,unique,0.303,Israel | Iran | Jordan | Iraq
middle_east_places__2,middle_east_places,MIDDLE EAST,Countries and cities of the Middle East,normal,auto_validated,unique,0.322,Lebanon | Syria | Yemen | Jerusalem
middle_east_places__3,middle_east_places,MIDDLE EAST,Countries and cities of the Middle East,normal,auto_validated,unique,0.34,Qatar | Kuwait | Baghdad | Tehran
oceania_places__1,oceania_places,OCEANIA PLACES,Countries and islands of Oceania,normal,auto_validated,unique,0.359,Australia | Fiji | New Zealand | Solomon Islands
oceania_places__2,oceania_places,OCEANIA PLACES,Countries and islands of Oceania,normal,auto_validated,unique,0.397,Samoa | Tonga | Papua New Guinea | Guam
oceania_places__3,oceania_places,OCEANIA PLACES,Countries and islands of Oceania,normal,auto_validated,unique,0.417,Tahiti | Vanuatu | Palau | Micronesia
places_to_eat__1,places_to_eat,PLACES TO EAT,Places where people go to eat a meal,normal,auto_validated,unique,0.148,restaurant | food truck | pub | drive through
places_to_eat__2,places_to_eat,PLACES TO EAT,Places where people go to eat a meal,normal,auto_validated,unique,0.178,grill | bakery | cafe | snack bar
places_to_eat__3,places_to_eat,PLACES TO EAT,Places where people go to eat a meal,normal,auto_validated,unique,0.193,buffet | cafeteria | diner | tavern
places_with_animals__1,places_with_animals,PLACES WITH ANIMALS,Places where animals are kept or seen,normal,auto_validated,unique,0.228,stable | farm | shelter | pet store
places_with_animals__2,places_with_animals,PLACES WITH ANIMALS,Places where animals are kept or seen,normal,auto_validated,unique,0.246,barn | zoo | ranch | sanctuary
places_with_animals__3,places_with_animals,PLACES WITH ANIMALS,Places where animals are kept or seen,normal,auto_validated,unique,0.262,hive | aquarium | reef | safari
places_you_sleep__1,places_you_sleep,SLEEPING PLACES,Places where people sleep away from home,normal,auto_validated,unique,0.23,cabin | lodge | Hotel | guest room
places_you_sleep__2,places_you_sleep,SLEEPING PLACES,Places where people sleep away from home,normal,auto_validated,unique,0.25,tent | cottage | motel | inn
places_you_sleep__3,places_you_sleep,SLEEPING PLACES,Places where people sleep away from home,normal,auto_validated,unique,0.27,dorm | hostel | camper | sleeper car
rooms_in_public_buildings__1,rooms_in_public_buildings,PUBLIC ROOMS,Rooms found in public buildings,normal,auto_validated,unique,0.264,gallery | waiting room | office | hall
rooms_in_public_buildings__2,rooms_in_public_buildings,PUBLIC ROOMS,Rooms found in public buildings,normal,auto_validated,unique,0.297,chapel | elevator | lobby | corridor
rooms_in_public_buildings__3,rooms_in_public_buildings,PUBLIC ROOMS,Rooms found in public buildings,normal,auto_validated,unique,0.318,cafeteria | auditorium | ballroom | restroom
seas_and_oceans__1,seas_and_oceans,SEAS,Named seas of the world,normal,auto_validated,unique,0.251,Red Sea | Black Sea | North Sea | Dead Sea
seas_and_oceans__2,seas_and_oceans,SEAS,Named seas of the world,normal,auto_validated,unique,0.282,mediterranean | Caribbean | Coral Sea | Yellow Sea
seas_and_oceans__3,seas_and_oceans,SEAS,Named seas of the world,normal,auto_validated,unique,0.317,Baltic | Adriatic | Caspian | Arabian Sea
state_capitals__1,state_capitals,STATE CAPITALS,Capital cities of American states,normal,auto_validated,unique,0.269,Boston | Atlanta | Austin | Lincoln
state_capitals__2,state_capitals,STATE CAPITALS,Capital cities of American states,normal,auto_validated,unique,0.279,phoenix | Richmond | Denver | Madison
state_capitals__3,state_capitals,STATE CAPITALS,Capital cities of American states,normal,auto_validated,unique,0.29,Albany | Sacramento | Columbus | Nashville
streets_and_roads__1,streets_and_roads,KINDS OF ROADS,Kinds of road and pathway,normal,auto_validated,unique,0.214,street | route | path | road
streets_and_roads__2,streets_and_roads,KINDS OF ROADS,Kinds of road and pathway,normal,auto_validated,unique,0.227,avenue | trail | highway | lane
streets_and_roads__3,streets_and_roads,KINDS OF ROADS,Kinds of road and pathway,normal,auto_validated,unique,0.257,alley | boulevard | driveway | bypass
underground_places__1,underground_places,UNDERGROUND PLACES,Places that are below ground level,normal,auto_validated,unique,0.271,cave | basement | tunnel | mine
underground_places__2,underground_places,UNDERGROUND PLACES,Places that are below ground level,normal,auto_validated,unique,0.293,bunker | Subway | sewer | parking garage
underground_places__3,underground_places,UNDERGROUND PLACES,Places that are below ground level,normal,auto_validated,unique,0.309,burrow | cellar | dungeon | root cellar
us_landmarks__1,us_landmarks,US LANDMARKS,Famous landmarks in the United States,normal,auto_validated,unique,0.216,Golden Gate | White House | Times Square | Hollywood
us_landmarks__2,us_landmarks,US LANDMARKS,Famous landmarks in the United States,normal,auto_validated,unique,0.241,Statue of Liberty | Space Needle | Grand Canyon | Liberty Bell
us_landmarks__3,us_landmarks,US LANDMARKS,Famous landmarks in the United States,normal,auto_validated,unique,0.265,Yellowstone | Yosemite | Niagara Falls | Gateway Arch
world_cities__1,world_cities,WORLD CITIES,Large well known cities around the world,normal,auto_validated,unique,0.221,Manchester | Sydney | Toronto | Melbourne
